profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
exponential,2,8,65,warm,source,0.00159895416666667,0.00157346388888889,0.001622825,0.00157398611111111,0.00161372361111111,0.001622825,0.00159895416666667,0.00157346388888889
exponential,2,8,65,warm,spectral,0.00161007083333333,0.00160102083333333,0.00161296527777778,0.00160102083333333,0.00161007083333333,0.00161295138888889,0.00161296527777778,0.00160398888888889
exponential,2,8,65,warm,combined,0.001569925,0.00153394305555556,0.00164144166666667,0.00153394305555556,0.00156427222222222,0.00158698333333333,0.001569925,0.00164144166666667
exponential,2,8,65,overlap,production,0.003063075,0.00299835277777778,0.00310990138888889,0.003063075,0.00310990138888889,0.003052575,0.00308147638888889,0.00299835277777778
exponential,2,8,65,overlap,baseline,0.00308274305555556,0.00303955277777778,0.003143025,0.00308274305555556,0.003143025,0.00311010833333333,0.00305329583333333,0.00303955277777778
exponential,2,8,65,overlap,setup,0.00304204861111111,0.00302345833333333,0.00324909861111111,0.00305295694444444,0.00324909861111111,0.00304204861111111,0.0030292125,0.00302345833333333
exponential,2,8,65,overlap,source,0.00301572777777778,0.00299265972222222,0.00322588055555556,0.00301572777777778,0.00305929305555556,0.00299914166666667,0.00322588055555556,0.00299265972222222
exponential,2,8,65,overlap,spectral,0.00303435138888889,0.00300711944444444,0.00330095138888889,0.003038075,0.00303435138888889,0.00300711944444444,0.00330095138888889,0.00302474166666667
exponential,2,8,65,overlap,combined,0.00302938194444444,0.00298158194444444,0.00305981666666667,0.00302938194444444,0.00305981666666667,0.00298158194444444,0.00300239166666667,0.00303902777777778
exponential,2,8,65,successive,production,0.00246550833333333,0.00243702361111111,0.00247165,0.00245465,0.00247165,0.00246919722222222,0.00246550833333333,0.00243702361111111
exponential,2,8,65,successive,baseline,0.0024577875,0.00243856666666667,0.0025950125,0.0025950125,0.00245163333333333,0.0024577875,0.00246162916666667,0.00243856666666667
exponential,2,8,65,successive,setup,0.00244605555555556,0.00242610833333333,0.00245649583333333,0.00245649583333333,0.00242610833333333,0.00244605555555556,0.00243624444444444,0.00244896805555556
exponential,2,8,65,successive,source,0.00241841805555556,0.00240038888888889,0.00248260555555556,0.00240038888888889,0.00243462361111111,0.00248260555555556,0.00241775833333333,0.00241841805555556
exponential,2,8,65,successive,spectral,0.00239287638888889,0.00236629166666667,0.00240896527777778,0.0023989125,0.00239287638888889,0.00236864444444444,0.00236629166666667,0.00240896527777778
exponential,2,8,65,successive,combined,0.00235078611111111,0.00231329722222222,0.00238265972222222,0.00231329722222222,0.00234673472222222,0.00236296944444444,0.00235078611111111,0.00238265972222222
exponential,3,16,65,cold,production,0.0052949875,0.00518934166666667,0.00534298055555556,0.00531190416666667,0.00534298055555556,0.0052949875,0.00528645555555556,0.00518934166666667
exponential,3,16,65,cold,baseline,0.00524718472222222,0.00520739027777778,0.00526598472222222,0.00526598472222222,0.00525026388888889,0.00524718472222222,0.00521337777777778,0.00520739027777778
exponential,3,16,65,cold,setup,0.00529810833333333,0.00519749861111111,0.00533175694444444,0.00529810833333333,0.00524685138888889,0.00533175694444444,0.00531079166666667,0.00519749861111111
exponential,3,16,65,cold,source,0.00521045,0.00514023611111111,0.00527941666666667,0.00516469027777778,0.00523654027777778,0.00527941666666667,0.00514023611111111,0.00521045
exponential,3,16,65,cold,spectral,0.00512821944444444,0.00510845833333333,0.00515288888888889,0.00515211388888889,0.00512120416666667,0.00512821944444444,0.00510845833333333,0.00515288888888889
exponential,3,16,65,cold,combined,0.00507208194444444,0.005061375,0.00510197361111111,0.00507208194444444,0.00506669583333333,0.005061375,0.00510197361111111,0.00509886527777778
exponential,3,16,65,warm,production,0.00370419583333333,0.00368978055555556,0.00377485138888889,0.00372910138888889,0.00370419583333333,0.00368978055555556,0.00377485138888889,0.00370008333333333
exponential,3,16,65,warm,baseline,0.00368640694444444,0.00366334027777778,0.00369383611111111,0.00369383611111111,0.0036880375,0.00367174861111111,0.00368640694444444,0.00366334027777778
exponential,3,16,65,warm,setup,0.00369740694444444,0.003652625,0.00370898472222222,0.00368944444444444,0.00369740694444444,0.00370898472222222,0.003652625,0.00370128194444444
exponential,3,16,65,warm,source,0.00362792083333333,0.00360918472222222,0.00364279444444444,0.00364279444444444,0.00362792083333333,0.00363221111111111,0.00360918472222222,0.00362190694444444
exponential,3,16,65,warm,spectral,0.00364433055555556,0.00362533333333333,0.00368352777777778,0.00362533333333333,0.00368352777777778,0.00364433055555556,0.0036605,0.00364138333333333
exponential,3,16,65,warm,combined,0.0036438125,0.0036351125,0.00370869166666667,0.00368505694444444,0.00370869166666667,0.0036351125,0.00364347083333333,0.0036438125
exponential,3,16,65,overlap,production,0.00601764305555556,0.00596876111111111,0.00622395138888889,0.00596876111111111,0.00599617083333333,0.00622395138888889,0.00607879722222222,0.00601764305555556
exponential,3,16,65,overlap,baseline,0.00588939305555556,0.0058381,0.00599100416666667,0.00596566111111111,0.00588939305555556,0.00599100416666667,0.0058381,0.0058758125
exponential,3,16,65,overlap,setup,0.00592716805555556,0.00590033194444444,0.00597280277777778,0.00592365972222222,0.00597280277777778,0.00592716805555556,0.00596242777777778,0.00590033194444444
exponential,3,16,65,overlap,source,0.00584461805555556,0.00580225416666667,0.00586119583333333,0.00584911944444444,0.00584071944444444,0.00584461805555556,0.00586119583333333,0.00580225416666667
