profile,Nz,Lxy,family,kappa,policy,retainedFraction,energyFraction,bandwidthFraction,linearCount,retainedCount,apvCount,sampleCount,maximumAliasError,p95AliasError,maximumReferenceError,maximumFullReferenceError,scoreSeconds,linearConstructionSeconds,fineCount,referenceCount,coarseAgreement
exponential,33,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,180,0.140031890437534,0.028471159744313,4.58897827522507e-15,1.36119805311537e-14,0.000383875,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,none,0.666666666666667,0.99,0.666666666666667,18,18,18,264,0.683448877144647,0.328766114299869,4.89238697913499e-15,1.70447292430303e-14,9.275e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,78,1.47905410401267e-07,5.93951491194342e-08,2.41533723013208e-15,8.4738993110728e-15,4.74583333333333e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,138,0.00335291985242146,0.00049916016962378,3.36848167350816e-15,1.15210478096707e-14,3.85833333333333e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,159,0.0284747936650986,0.00441294102218399,4.48022395018192e-15,1.31763042506912e-14,3.775e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,117,0.000224709969181194,5.14798573310804e-05,2.75397832178833e-15,1.00239442231057e-14,0.000416666666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,180,0.14004240252015,0.0284747936650986,4.51249140991673e-15,1.35437443683384e-14,0.000383833333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,222,0.597013754386412,0.144923588430151,4.89238697913499e-15,1.70447292430303e-14,0.000383291666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,96,8.1638869848524e-06,1.9619515799558e-06,2.41533723013208e-15,8.57860052418717e-15,0.000379875,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,159,0.0284747936650986,0.00441294102218399,4.48022395018192e-15,1.31763042506912e-14,0.000411083333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,201,0.391920476161335,0.118662608535258,4.51249140991673e-15,1.52819098357832e-14,0.0003815,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,78,1.47905410401267e-07,5.93951491194342e-08,2.41533723013208e-15,8.4738993110728e-15,0.000382083333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,138,0.00335291985242146,0.00049916016962378,3.36848167350816e-15,1.15210478096707e-14,0.000380666666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,180,0.14004240252015,0.0284747936650986,4.51249140991673e-15,1.35437443683384e-14,0.000383208333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,none,0.666666666666667,0.99,0.666666666666667,18,18,18,264,0.683448410291836,0.328766162658777,4.85273183482746e-15,1.70770424328753e-14,8.59166666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,78,1.47966916011344e-07,5.94479499154107e-08,2.35569266481632e-15,8.46571212003466e-15,4.725e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,138,0.00335333706135134,0.00049918393397623,3.35301599148142e-15,1.15171890317202e-14,3.9e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,159,0.0284770638529182,0.00441362697611695,4.51599140058444e-15,1.31112986258359e-14,3.75416666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,117,0.000224752101420959,5.14760234590128e-05,2.72892373035092e-15,1.0004522023407e-14,0.000418166666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,180,0.140048969330888,0.0284770638529182,4.55851821940185e-15,1.36447838131599e-14,0.000385583333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,222,0.597015112451951,0.14492868871959,4.85273183482746e-15,1.70770424328753e-14,0.000381916666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,96,8.16616504375908e-06,1.96169685432693e-06,2.35569266481632e-15,8.48729855052885e-15,0.000380875,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,159,0.0284770638529182,0.00441362697611695,4.51599140058444e-15,1.31112986258359e-14,0.000387041666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,201,0.391928931325659,0.118666914658412,4.55851821940185e-15,1.52921866960315e-14,0.000384875,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,78,1.47966916011344e-07,5.94479499154107e-08,2.35569266481632e-15,8.46571212003466e-15,0.000384166666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,138,0.00335333706135134,0.00049918393397623,3.35301599148142e-15,1.15171890317202e-14,0.000380791666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,180,0.140048969330888,0.0284770638529182,4.55851821940185e-15,1.36447838131599e-14,0.000380625,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,none,0.666666666666667,0.99,0.666666666666667,18,18,18,264,0.683447662556097,0.328766240656724,4.89668013526242e-15,1.70608061583567e-14,0.00011225,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,fixedFraction,0.5,0.99,0.666666666666667,18,9,9,78,1.48065308768819e-07,5.95305047230636e-08,2.36743122887923e-15,8.50288022678149e-15,6.15e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,fixedFraction,0.666666666666667,0.99,0.666666666666667,18,12,12,138,0.00335400432475202,0.000499221883342665,3.33801516734082e-15,1.15049782059108e-14,4.6875e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,fixedFraction,0.75,0.99,0.666666666666667,18,13,13,159,0.028480694532373,0.0044147242833288,4.50843578827408e-15,1.31935100832934e-14,4.30416666666667e-05,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.5,18,11,11,117,0.000224819488921195,5.14698887073531e-05,2.74242746767935e-15,1.00611744590493e-14,0.000508291666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,18,14,14,180,0.140059471041099,0.028480694532373,4.54799079094416e-15,1.35775202508258e-14,0.000533208333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.75,18,16,16,222,0.597017282063532,0.14493685408154,4.89668013526242e-15,1.70608061583567e-14,0.0005675,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.5,18,10,10,96,8.16980907208895e-06,1.96128861850511e-06,2.36743122887923e-15,8.50288022678149e-15,0.000905083333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,18,13,13,159,0.028480694532373,0.0044147242833288,4.50843578827408e-15,1.31935100832934e-14,0.000462125,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.75,18,15,15,201,0.391942451590457,0.118673800806795,4.54799079094416e-15,1.52976256821572e-14,0.000462541666666667,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.5,18,9,9,78,1.48065308768819e-07,5.95305047230636e-08,2.36743122887923e-15,8.50288022678149e-15,0.000452583333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,18,12,12,138,0.00335400432475202,0.000499221883342665,3.33801516734082e-15,1.15049782059108e-14,0.000454208333333333,0.849678041666667,223,445,0
exponential,33,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.75,18,14,14,180,0.140059471041099,0.028480694532373,4.54799079094416e-15,1.35775202508258e-14,0.000458,0.849678041666667,223,445,0
exponential,65,100000,apv,0,none,0.666666666666667,0.99,0.666666666666667,38,38,38,336,0.70070560380912,0.408736889520866,9.53386569416743e-15,3.19418164072693e-14,0.000342708333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,111,1.57398469706911e-10,1.21159235089188e-11,4.31696466976508e-15,1.53680052919165e-14,0.000359083333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,180,0.00178985256684705,0.000115650002568542,5.75894014788701e-15,1.95558278912947e-14,0.000188875,1.233880875,415,829,0
exponential,65,100000,apv,0,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,216,0.137544967190369,0.0129152956107806,7.22181497933233e-15,2.48068359077844e-14,4.63333333333333e-05,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,132,1.145513906536e-07,5.00317685408689e-09,5.53873863446316e-15,1.86258589962679e-14,0.000982166666666667,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,204,0.043628910526855,0.00274975018602418,5.75894014788701e-15,2.09466439111356e-14,0.000966833333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,252,0.534765622783535,0.210495937340646,7.22181497933233e-15,2.67140180735514e-14,0.000861458333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,120,5.00317685408689e-09,7.84614962084983e-10,4.31696466976508e-15,1.68958137924908e-14,0.000861125,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,192,0.0102110782854284,0.000935462018381006,5.75894014788701e-15,2.05381364132071e-14,0.000857333333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,240,0.48807561716762,0.100007147069817,7.22181497933233e-15,2.67140180735514e-14,0.000857,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,111,1.57398469706911e-10,1.21159235089188e-11,4.31696466976508e-15,1.53680052919165e-14,0.000853958333333333,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,180,0.00178985256684705,0.000115650002568542,5.75894014788701e-15,1.95558278912947e-14,0.0008555,1.233880875,415,829,0
exponential,65,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,216,0.137544967190369,0.0129152956107806,7.22181497933233e-15,2.48068359077844e-14,0.000856791666666667,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700942404299333,0.367266853418171,9.25167704784344e-15,3.27271530305747e-14,0.000107083333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.61327633679859e-10,1.28646093965435e-11,4.64787699257944e-15,1.63357811545436e-14,6.0875e-05,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00181240662837204,0.000170054318933676,5.23084897915495e-15,2.15296326595749e-14,4.76666666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138411007792358,0.0103431462270865,7.46322707496622e-15,2.73997353750296e-14,4.575e-05,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.18067520315395e-07,5.09583534179364e-09,4.64787699257944e-15,1.81471168174191e-14,0.000896708333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0439938812934236,0.00274632500748723,5.23084897915495e-15,2.28593135122174e-14,0.000854708333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.53502090571806,0.191455393171535,7.46322707496622e-15,2.86026815053931e-14,0.000848083333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,5.18781231996188e-09,1.43475883743293e-09,4.64787699257944e-15,1.81471168174191e-14,0.000853583333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.010317741657769,0.000947739827663877,5.23084897915495e-15,2.24559037576692e-14,0.000852583333333333,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.48903290098518,0.100513280933654,7.46322707496622e-15,2.86026815053931e-14,0.000845,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,168,1.61327633679859e-10,1.28646093965435e-11,4.64787699257944e-15,1.63357811545436e-14,0.000848416666666667,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00181240662837204,0.000170054318933676,5.23084897915495e-15,2.15296326595749e-14,0.000859125,1.233880875,415,829,0
exponential,65,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138411007792358,0.0103431462270865,7.46322707496622e-15,2.73997353750296e-14,0.000852583333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700942237467426,0.367267060449066,9.21888894786154e-15,3.27405615569318e-14,0.000103291666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.65786653169318e-10,1.28674630320147e-11,4.611215325386e-15,1.6337929856202e-14,5.7e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00181246383043174,0.000170059588084836,5.20032760467044e-15,2.15266419914894e-14,4.77916666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138412773239222,0.0103430806758491,7.47007346592584e-15,2.73564099803706e-14,4.5625e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.18071781685519e-07,5.09418288501307e-09,4.62488513360467e-15,1.8162109500142e-14,0.000894291666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0439946891892728,0.00274650462514909,5.20032760467044e-15,2.28958454496928e-14,0.000890458333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.535020690867379,0.191455978980488,7.47007346592584e-15,2.86275497384873e-14,0.000985416666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,5.1845427126555e-09,1.43482418594661e-09,4.62488513360467e-15,1.8162109500142e-14,0.000852333333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.0103179950363591,0.000947772780904425,5.20032760467044e-15,2.24637424927406e-14,0.000848708333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.489034175754897,0.10051360020264,7.47007346592584e-15,2.86275497384873e-14,0.0008485,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,168,1.65786653169318e-10,1.28674630320147e-11,4.611215325386e-15,1.6337929856202e-14,0.000848,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00181246383043174,0.000170059588084836,5.20032760467044e-15,2.15266419914894e-14,0.000845416666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138412773239222,0.0103430806758491,7.47007346592584e-15,2.73564099803706e-14,0.000853833333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700941903804165,0.367267474670299,9.21882533708506e-15,3.27341587945426e-14,9.91666666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.64642527613905e-10,1.28589535071049e-11,4.64351022281556e-15,1.63440742381062e-14,5.5625e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.0018125783282969,0.000170070126302889,5.20640996563377e-15,2.15142378235224e-14,4.6e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138416305772625,0.0103429497638092,7.48845178761867e-15,2.7370977731133e-14,4.46666666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.18074958269068e-07,5.09371812024404e-09,4.64351022281556e-15,1.81354534746533e-14,0.000885583333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0439963059063643,0.00274686395029575,5.20640996563377e-15,2.28718940324396e-14,0.000859708333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.53502026114677,0.191457151237777,7.48845178761867e-15,2.86087472861534e-14,0.000851125,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,5.18364154364662e-09,1.43497185177892e-09,4.64351022281556e-15,1.81354534746533e-14,0.000857541666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.0103185021414464,0.000947838673620786,5.20640996563377e-15,2.24167131164113e-14,0.000858625,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.489036725921384,0.100514239584282,7.48845178761867e-15,2.86087472861534e-14,0.00085875,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,168,1.64642527613905e-10,1.28589535071049e-11,4.64351022281556e-15,1.63440742381062e-14,0.000854208333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.0018125783282969,0.000170070126302889,5.20640996563377e-15,2.15142378235224e-14,0.000852791666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138416305772625,0.0103429497638092,7.48845178761867e-15,2.7370977731133e-14,0.0008555,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700941695257634,0.367267733619723,9.24102500438161e-15,3.27261026940181e-14,0.000100416666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.64981405453222e-10,1.28718032872038e-11,4.63529083517198e-15,1.63461605053576e-14,5.69583333333333e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00181264995341265,0.000170076712573836,5.18104967573482e-15,2.15206558198667e-14,4.72916666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138418514719707,0.010342868072795,7.48101795962894e-15,2.73582702108631e-14,4.53333333333333e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.18073187003276e-07,5.09673297230713e-09,4.63529083517198e-15,1.81829312195133e-14,0.00090525,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0439973169792645,0.00274708858611456,5.18104967573482e-15,2.28982210512226e-14,0.000851041666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.535019992558665,0.191457884336069,7.48101795962894e-15,2.86099850976204e-14,0.000870958333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,5.18965977072739e-09,1.43505827539124e-09,4.63529083517198e-15,1.81829312195133e-14,0.000849083333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.010318819317897,0.000947879847405472,5.18104967573482e-15,2.24101467322289e-14,0.000841833333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.489038320199365,0.100514639771085,7.48101795962894e-15,2.86099850976204e-14,0.000844541666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,168,1.64981405453222e-10,1.28718032872038e-11,4.63529083517198e-15,1.63461605053576e-14,0.000849041666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00181264995341265,0.000170076712573836,5.18104967573482e-15,2.15206558198667e-14,0.000846458333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138418514719707,0.010342868072795,7.48101795962894e-15,2.73582702108631e-14,0.000845416666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700941361568571,0.367268147995408,9.2533751297053e-15,3.26891608538193e-14,0.000100125,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.63599547689221e-10,1.28574040611667e-11,4.6256478916727e-15,1.63633237807417e-14,5.67083333333333e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00181276465562029,0.000170087250428265,5.19349153724472e-15,2.15261637232223e-14,9.01666666666667e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138422050813954,0.0103427375744458,7.48592972869184e-15,2.73795221350199e-14,4.75833333333333e-05,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.18081336051226e-07,5.09659480468776e-09,4.65889312943994e-15,1.81574526608545e-14,0.000911958333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0439989356945222,0.00274744809540053,5.19349153724472e-15,2.2886137494898e-14,0.000874041666666667,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.535019562786266,0.1914590579807,7.48592972869184e-15,2.86393621752206e-14,0.000870125,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,5.18941024588763e-09,1.43528118134874e-09,4.65889312943994e-15,1.81574526608545e-14,0.000870083333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.010319327179156,0.000947945710667072,5.19349153724472e-15,2.24241560482308e-14,0.000880208333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.489040871724773,0.100515280983841,7.48592972869184e-15,2.86393621752206e-14,0.000872708333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.5,38,19,19,168,1.63599547689221e-10,1.28574040611667e-11,4.6256478916727e-15,1.63633237807417e-14,0.000865583333333333,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00181276465562029,0.000170087250428265,5.19349153724472e-15,2.15261637232223e-14,0.000880125,1.233880875,415,829,0
exponential,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138422050813954,0.0103427375744458,7.48592972869184e-15,2.73795221350199e-14,0.000870208333333333,1.233880875,415,829,0
exponential,129,100000,apv,0,none,0.666666666666667,0.99,0.666666666666667,78,78,78,696,0.716548544561028,0.454510335292384,2.05116799319376e-14,6.7820601705334e-14,0.000155083333333333,4.96482466666667,799,1597,0
