time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
447,1.17346440624324,1000,3324.93469608672,13335.5081715328,-999.794480421341,-0.206365221346677,exponential,waves,density,1,10
487,1.1734644350476,1000,3324.93477768499,13335.508582562,-999.794474466202,-0.206373417627318,exponential,waves,density,1,10
327,1.1734646603747,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262904,exponential,waves,density,1,5
367,1.17346452214941,1000,3324.9350245667,13335.5098265541,-999.794451322437,-0.206400286193735,exponential,waves,density,1,5
407,1.17346443582793,1000,3324.93478002133,13335.508594463,-999.794472569331,-0.206374335398909,exponential,waves,density,1,5
447,1.17346440624355,1000,3324.93469608672,13335.5081715328,-999.79448042134,-0.206365221347022,exponential,waves,density,1,5
487,1.1734644350477,1000,3324.93477768499,13335.508582562,-999.794474466202,-0.206373417627628,exponential,waves,density,1,5
327,1.17345070129463,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,2,20
367,1.17345072393761,999.999999999999,3324.87089973745,13335.1711868375,-999.800033577402,-0.199956453952699,exponential,waves,displacement,2,20
407,1.1734507379995,1000,3324.87065523544,13335.1699550691,-999.800054966131,-0.199928064285238,exponential,waves,displacement,2,20
447,1.17345074281957,1000,3324.87057131872,13335.1695322708,-999.800062971916,-0.199916367582638,exponential,waves,displacement,2,20
487,1.17345073817551,1000,3324.87065290891,13335.1699432362,-999.800057186735,-0.199921935759899,exponential,waves,displacement,2,20
327,1.17345070129463,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,2,10
367,1.17345072393756,1000,3324.87089973745,13335.1711868375,-999.8000335774,-0.199956453955642,exponential,waves,displacement,2,10
407,1.1734507379994,1000,3324.87065523544,13335.1699550691,-999.800054966127,-0.199928064290057,exponential,waves,displacement,2,10
447,1.17345074281936,1000,3324.87057131873,13335.1695322708,-999.800062971911,-0.199916367588153,exponential,waves,displacement,2,10
487,1.17345073817528,1000,3324.87065290891,13335.1699432362,-999.800057186731,-0.199921935764889,exponential,waves,displacement,2,10
327,1.17345070129463,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,2,5
367,1.17345072393755,1000,3324.87089973745,13335.1711868375,-999.800033577399,-0.199956453955826,exponential,waves,displacement,2,5
407,1.17345073799935,1000,3324.87065523544,13335.1699550691,-999.800054966127,-0.199928064290358,exponential,waves,displacement,2,5
447,1.17345074281934,999.999999999999,3324.87057131873,13335.1695322708,-999.800062971911,-0.199916367588497,exponential,waves,displacement,2,5
487,1.17345073817529,1000,3324.87065290891,13335.1699432362,-999.800057186731,-0.1999219357652,exponential,waves,displacement,2,5
327,1.17346466037469,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262904,exponential,waves,density,2,20
367,1.17346452214958,1000,3324.9350245667,13335.5098265542,-999.794451504626,-0.206400284448537,exponential,waves,density,2,20
407,1.17346443582819,1000,3324.93478002133,13335.508594463,-999.794472951399,-0.206374335391943,exponential,waves,density,2,20
447,1.17346440624364,1000,3324.93469608671,13335.5081715329,-999.794481021008,-0.206365212860934,exponential,waves,density,2,20
487,1.17346443504797,1000,3324.93477768499,13335.508582562,-999.794475301102,-0.206373334879863,exponential,waves,density,2,20
327,1.17346466037469,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262904,exponential,waves,density,2,10
367,1.17346452214954,1000,3324.9350245667,13335.5098265541,-999.794451504624,-0.206400284451436,exponential,waves,density,2,10
407,1.1734644358281,1000,3324.93478002133,13335.508594463,-999.794472951395,-0.206374335396636,exponential,waves,density,2,10
447,1.17346440624342,999.999999999999,3324.93469608672,13335.5081715328,-999.794481021003,-0.206365212866163,exponential,waves,density,2,10
487,1.17346443504771,1000,3324.93477768499,13335.508582562,-999.794475301098,-0.206373334884462,exponential,waves,density,2,10
327,1.17346466037469,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262904,exponential,waves,density,2,5
367,1.17346452214953,999.999999999999,3324.9350245667,13335.5098265542,-999.794451504624,-0.206400284451617,exponential,waves,density,2,5
407,1.17346443582805,1000,3324.93478002133,13335.508594463,-999.794472951395,-0.206374335396931,exponential,waves,density,2,5
447,1.17346440624341,1000,3324.93469608671,13335.5081715328,-999.794481021003,-0.206365212866492,exponential,waves,density,2,5
487,1.17346443504772,999.999999999999,3324.93477768499,13335.508582562,-999.794475301098,-0.206373334884751,exponential,waves,density,2,5
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,3,20
367,1.17345088256308,1000,3324.87089973755,13335.1711868379,-999.800033577394,-0.199956453962988,exponential,waves,displacement,3,20
407,1.17345089662555,1000,3324.87065523585,13335.1699550712,-999.800054966097,-0.199928064327562,exponential,waves,displacement,3,20
447,1.17345090144574,999.999999999999,3324.87057131965,13335.1695322754,-999.800062971839,-0.199916367678755,exponential,waves,displacement,3,20
487,1.17345089680144,1000,3324.87065291053,13335.1699432444,-999.8000571866,-0.199921935928695,exponential,waves,displacement,3,20
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,3,10
367,1.17345088256303,1000,3324.87089973755,13335.1711868379,-999.800033577391,-0.19995645396593,exponential,waves,displacement,3,10
