time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,0.831613257484584,1000,5223.91581799735,36380.3587660154,-999.809999603526,-0.180073447696325,constant,mixed,displacement,5,5
447,0.831613257531616,999.999999999998,5223.91581803251,36380.3587660184,-999.809999603444,-0.1800737246655,constant,mixed,displacement,5,5
487,0.831613257552294,1000,5223.9158180708,36380.3587664043,-999.809999599181,-0.180073991827518,constant,mixed,displacement,5,5
327,0.83161325730505,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152553,constant,mixed,density,5,20
367,0.831613257409045,999.999999999996,5223.91581796545,36380.3587663835,-999.809999600615,-0.180073165859354,constant,mixed,density,5,20
407,0.831613257480555,999.999999999999,5223.91581799742,36380.3587660159,-999.809999603526,-0.180073447696342,constant,mixed,density,5,20
447,0.831613257529897,1000,5223.91581803256,36380.3587660189,-999.809999603444,-0.180073724665523,constant,mixed,density,5,20
487,0.831613257548482,1000,5223.91581807084,36380.3587664049,-999.809999599181,-0.180073991827547,constant,mixed,density,5,20
327,0.83161325730505,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152553,constant,mixed,density,5,10
367,0.831613257410777,999.999999999998,5223.91581796543,36380.3587663832,-999.809999600615,-0.180073165859349,constant,mixed,density,5,10
407,0.831613257484662,1000,5223.91581799735,36380.3587660155,-999.809999603526,-0.18007344769633,constant,mixed,density,5,10
447,0.831613257531073,999.999999999998,5223.91581803252,36380.3587660184,-999.809999603444,-0.180073724665506,constant,mixed,density,5,10
487,0.831613257552095,1000,5223.9158180708,36380.3587664043,-999.809999599181,-0.180073991827525,constant,mixed,density,5,10
327,0.83161325730505,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152553,constant,mixed,density,5,5
367,0.831613257410044,999.999999999998,5223.91581796542,36380.3587663832,-999.809999600615,-0.180073165859348,constant,mixed,density,5,5
407,0.831613257484535,1000,5223.91581799735,36380.3587660154,-999.809999603526,-0.180073447696329,constant,mixed,density,5,5
447,0.831613257531569,999.999999999998,5223.91581803251,36380.3587660184,-999.809999603444,-0.180073724665505,constant,mixed,density,5,5
487,0.831613257552246,1000,5223.9158180708,36380.3587664043,-999.809999599181,-0.180073991827523,constant,mixed,density,5,5
