time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
447,1.17546473224668,999.999999999999,3324.86654642144,13335.1506942136,-999.810314836134,-0.179561320590397,exponential,mixed,density,4,10
487,1.17546473211578,1000,3324.86654644817,13335.1506947766,-999.810314972654,-0.17956149509236,exponential,mixed,density,4,10
327,1.17546472844241,999.999999999999,3324.86654383529,13335.150691752,-999.810314340898,-0.179560195524695,exponential,mixed,density,4,5
367,1.17546473037016,1000,3324.86654508895,13335.1506926921,-999.810314523106,-0.179560664648635,exponential,mixed,density,4,5
407,1.17546473165784,1000,3324.86654596378,13335.1506935169,-999.81031468706,-0.17956104523728,exponential,mixed,density,4,5
447,1.17546473224667,1000,3324.86654642143,13335.1506942135,-999.810314836134,-0.179561320590396,exponential,mixed,density,4,5
487,1.17546473211577,1000,3324.86654644817,13335.1506947766,-999.810314972654,-0.179561495092359,exponential,mixed,density,4,5
327,1.17546575308498,999.999999999998,3324.87135028027,13335.1729280137,-999.809999595278,-0.180072884152549,exponential,mixed,displacement,5,20
367,1.17546575339307,1000,3324.87135034547,13335.1729279103,-999.809999599448,-0.180073243217301,exponential,mixed,displacement,5,20
407,1.17546575345475,999.999999999999,3324.87135039195,13335.172927856,-999.809999601953,-0.180073595951688,exponential,mixed,displacement,5,20
447,1.17546575346604,1000,3324.87135041776,13335.1729278555,-999.809999601811,-0.18007393722349,exponential,mixed,displacement,5,20
487,1.17546575349434,1000,3324.87135042221,13335.1729279107,-999.809999598748,-0.180074262810356,exponential,mixed,displacement,5,20
327,1.17546575308498,999.999999999998,3324.87135028027,13335.1729280137,-999.809999595278,-0.180072884152549,exponential,mixed,displacement,5,10
367,1.17546575339255,999.999999999999,3324.87135034545,13335.1729279101,-999.809999599448,-0.180073243217295,exponential,mixed,displacement,5,10
407,1.17546575345538,1000,3324.87135039191,13335.1729278557,-999.809999601953,-0.180073595951676,exponential,mixed,displacement,5,10
447,1.17546575346544,1000,3324.87135041771,13335.1729278552,-999.809999601811,-0.180073937223475,exponential,mixed,displacement,5,10
487,1.17546575349505,999.999999999997,3324.87135042217,13335.1729279104,-999.809999598748,-0.180074262810337,exponential,mixed,displacement,5,10
327,1.17546575308498,999.999999999998,3324.87135028027,13335.1729280137,-999.809999595278,-0.180072884152549,exponential,mixed,displacement,5,5
367,1.17546575339224,999.999999999999,3324.87135034545,13335.1729279101,-999.809999599448,-0.180073243217294,exponential,mixed,displacement,5,5
