profile,amplitude,time,config,form,family,rmsError,referenceRMS
exponential,0.1,901,6,compatible,Aio,1.23405063812324e-22,7.22506417079246e-09
exponential,0.1,901,6,compatible,Amda,8.72988737656927e-21,1.06312756885925e-09
exponential,0.1,901,7,divergence,Ag_q,0,3.43580966296526e-15
exponential,0.1,901,7,divergence,Ag_0,0,2.10278420822724e-12
exponential,0.1,901,7,divergence,Aw_p,0,2.51660057425997e-09
exponential,0.1,901,7,divergence,Aw_m,0,1.28303339715259e-09
exponential,0.1,901,7,divergence,Aio,0,7.22506417079246e-09
exponential,0.1,901,7,divergence,Amda,0,1.06312756885925e-09
exponential,0.1,901,7,advective,Ag_q,1.19503437722318e-26,3.43580966296526e-15
exponential,0.1,901,7,advective,Ag_0,3.24710831914909e-21,2.10278420822724e-12
exponential,0.1,901,7,advective,Aw_p,1.62226954657188e-23,2.51660057425997e-09
exponential,0.1,901,7,advective,Aw_m,1.5611913158851e-23,1.28303339715259e-09
exponential,0.1,901,7,advective,Aio,2.82118267472414e-23,7.22506417079246e-09
exponential,0.1,901,7,advective,Amda,9.89378069987893e-21,1.06312756885925e-09
exponential,0.1,901,7,split,Ag_q,5.97541387786409e-27,3.43580966296526e-15
exponential,0.1,901,7,split,Ag_0,1.62355642631612e-21,2.10278420822724e-12
exponential,0.1,901,7,split,Aw_p,7.69806261285305e-24,2.51660057425997e-09
exponential,0.1,901,7,split,Aw_m,7.41926504398755e-24,1.28303339715259e-09
exponential,0.1,901,7,split,Aio,7.9657045945721e-24,7.22506417079246e-09
exponential,0.1,901,7,split,Amda,4.9473310626072e-21,1.06312756885925e-09
exponential,0.1,901,7,compatible,Ag_q,5.97615758481373e-27,3.43580966296526e-15
exponential,0.1,901,7,compatible,Ag_0,1.62355634588137e-21,2.10278420822724e-12
exponential,0.1,901,7,compatible,Aw_p,1.29180926041326e-23,2.51660057425997e-09
exponential,0.1,901,7,compatible,Aw_m,1.21983816121312e-23,1.28303339715259e-09
exponential,0.1,901,7,compatible,Aio,7.30845116217434e-24,7.22506417079246e-09
exponential,0.1,901,7,compatible,Amda,4.94692326981446e-21,1.06312756885925e-09
exponential,0.4,327,1,divergence,Ag_q,3.21327344606361e-23,2.22188022415565e-13
exponential,0.4,327,1,divergence,Ag_0,2.584171413112e-20,1.00265830254186e-10
exponential,0.4,327,1,divergence,Aw_p,9.13186964970898e-11,1.65055268488747e-07
exponential,0.4,327,1,divergence,Aw_m,9.13186974728798e-11,7.90235399996533e-08
exponential,0.4,327,1,divergence,Aio,3.69418616076268e-17,2.03025779693573e-07
exponential,0.4,327,1,divergence,Amda,7.54908399678285e-19,1.08531567419118e-07
exponential,0.4,327,1,advective,Ag_q,5.98482834814408e-23,2.22188022415565e-13
exponential,0.4,327,1,advective,Ag_0,3.4396805111665e-20,1.00265830254186e-10
exponential,0.4,327,1,advective,Aw_p,9.13186964920397e-11,1.65055268488747e-07
exponential,0.4,327,1,advective,Aw_m,9.13186974808625e-11,7.90235399996533e-08
exponential,0.4,327,1,advective,Aio,3.69512323539933e-17,2.03025779693573e-07
exponential,0.4,327,1,advective,Amda,1.38556476613532e-19,1.08531567419118e-07
exponential,0.4,327,1,split,Ag_q,1.67990122675453e-23,2.22188022415565e-13
exponential,0.4,327,1,split,Ag_0,1.71627700231805e-20,1.00265830254186e-10
exponential,0.4,327,1,split,Aw_p,9.13186964945647e-11,1.65055268488747e-07
exponential,0.4,327,1,split,Aw_m,9.13186974768717e-11,7.90235399996533e-08
exponential,0.4,327,1,split,Aio,3.69465224394538e-17,2.03025779693573e-07
exponential,0.4,327,1,split,Amda,3.5715887605156e-19,1.08531567419118e-07
exponential,0.4,327,1,compatible,Ag_q,2.39273838491954e-23,2.22188022415565e-13
exponential,0.4,327,1,compatible,Ag_0,2.35123050520309e-20,1.00265830254186e-10
exponential,0.4,327,1,compatible,Aw_p,9.13186989294171e-11,1.65055268488747e-07
exponential,0.4,327,1,compatible,Aw_m,9.13186988532129e-11,7.90235399996533e-08
exponential,0.4,327,1,compatible,Aio,3.62864596408946e-19,2.03025779693573e-07
exponential,0.4,327,1,compatible,Amda,3.57099379185767e-19,1.08531567419118e-07
exponential,0.4,327,2,divergence,Ag_q,3.20075320335492e-23,2.22188022415565e-13
exponential,0.4,327,2,divergence,Ag_0,2.00362021449341e-20,1.00265830254186e-10
exponential,0.4,327,2,divergence,Aw_p,2.28914413593723e-11,1.65055268488747e-07
exponential,0.4,327,2,divergence,Aw_m,2.28914413274751e-11,7.90235399996533e-08
exponential,0.4,327,2,divergence,Aio,3.55136770907167e-21,2.03025779693573e-07
exponential,0.4,327,2,divergence,Amda,1.30956426732982e-19,1.08531567419118e-07
exponential,0.4,327,2,advective,Ag_q,5.98500366193336e-23,2.22188022415565e-13
exponential,0.4,327,2,advective,Ag_0,2.82421068346942e-20,1.00265830254186e-10
exponential,0.4,327,2,advective,Aw_p,2.28914413390445e-11,1.65055268488747e-07
exponential,0.4,327,2,advective,Aw_m,2.28914413596336e-11,7.90235399996533e-08
exponential,0.4,327,2,advective,Aio,3.41219169376764e-21,2.03025779693573e-07
exponential,0.4,327,2,advective,Amda,1.38347855179216e-19,1.08531567419118e-07
exponential,0.4,327,2,split,Ag_q,1.6718052049731e-23,2.22188022415565e-13
exponential,0.4,327,2,split,Ag_0,1.49187031130012e-20,1.00265830254186e-10
exponential,0.4,327,2,split,Aw_p,2.28914413492079e-11,1.65055268488747e-07
exponential,0.4,327,2,split,Aw_m,2.28914413435552e-11,7.90235399996533e-08
exponential,0.4,327,2,split,Aio,3.45145644495288e-21,2.03025779693573e-07
exponential,0.4,327,2,split,Amda,1.34650716763954e-19,1.08531567419118e-07
exponential,0.4,327,2,compatible,Ag_q,1.67180418816443e-23,2.22188022415565e-13
exponential,0.4,327,2,compatible,Ag_0,1.49187017464865e-20,1.00265830254186e-10
exponential,0.4,327,2,compatible,Aw_p,2.28914413492126e-11,1.65055268488747e-07
exponential,0.4,327,2,compatible,Aw_m,2.28914413435613e-11,7.90235399996533e-08
exponential,0.4,327,2,compatible,Aio,3.40207030799243e-21,2.03025779693573e-07
exponential,0.4,327,2,compatible,Amda,1.34625216108449e-19,1.08531567419118e-07
exponential,0.4,327,3,divergence,Ag_q,4.86595221350729e-25,1.02853068540544e-13
exponential,0.4,327,3,divergence,Ag_0,1.64076273809348e-20,4.64140604848646e-11
exponential,0.4,327,3,divergence,Aw_p,1.10701350259385e-11,7.64057426012448e-08
exponential,0.4,327,3,divergence,Aw_m,1.10701350259557e-11,3.65807909084474e-08
exponential,0.4,327,3,divergence,Aio,3.51655973717374e-21,2.03025779693573e-07
exponential,0.4,327,3,divergence,Amda,1.29793902665698e-19,1.08531567419118e-07
exponential,0.4,327,3,advective,Ag_q,4.86914973457683e-25,1.02853068540544e-13
exponential,0.4,327,3,advective,Ag_0,1.62745600567866e-20,4.64140604848646e-11
exponential,0.4,327,3,advective,Aw_p,1.10701350259291e-11,7.64057426012448e-08
exponential,0.4,327,3,advective,Aw_m,1.10701350259427e-11,3.65807909084474e-08
exponential,0.4,327,3,advective,Aio,3.42274242722087e-21,2.03025779693573e-07
exponential,0.4,327,3,advective,Amda,1.38373445770779e-19,1.08531567419118e-07
exponential,0.4,327,3,split,Ag_q,4.86674160230522e-25,1.02853068540544e-13
exponential,0.4,327,3,split,Ag_0,1.63399677043554e-20,4.64140604848646e-11
exponential,0.4,327,3,split,Aw_p,1.10701350259327e-11,7.64057426012448e-08
exponential,0.4,327,3,split,Aw_m,1.10701350259478e-11,3.65807909084474e-08
exponential,0.4,327,3,split,Aio,3.44991727327773e-21,2.03025779693573e-07
exponential,0.4,327,3,split,Amda,1.34047019052137e-19,1.08531567419118e-07
exponential,0.4,327,3,compatible,Ag_q,4.86678756257633e-25,1.02853068540544e-13
exponential,0.4,327,3,compatible,Ag_0,1.63399720125574e-20,4.64140604848646e-11
exponential,0.4,327,3,compatible,Aw_p,1.10701350259365e-11,7.64057426012448e-08
exponential,0.4,327,3,compatible,Aw_m,1.10701350259532e-11,3.65807909084474e-08
exponential,0.4,327,3,compatible,Aio,3.38940701314862e-21,2.03025779693573e-07
exponential,0.4,327,3,compatible,Amda,1.34038857992581e-19,1.08531567419118e-07
exponential,0.4,327,4,divergence,Ag_q,4.82682158682796e-25,1.02853068540544e-13
exponential,0.4,327,4,divergence,Ag_0,1.61863735162577e-20,4.64140604848646e-11
exponential,0.4,327,4,divergence,Aw_p,7.54239172472485e-12,7.64057426012448e-08
exponential,0.4,327,4,divergence,Aw_m,7.54239172472138e-12,3.65807909084474e-08
exponential,0.4,327,4,divergence,Aio,1.24186714816298e-21,2.03025779693573e-07
exponential,0.4,327,4,divergence,Amda,9.77696456574433e-20,1.08531567419118e-07
exponential,0.4,327,4,advective,Ag_q,4.85261166250376e-25,1.02853068540544e-13
exponential,0.4,327,4,advective,Ag_0,1.62075155356423e-20,4.64140604848646e-11
exponential,0.4,327,4,advective,Aw_p,7.54239172473219e-12,7.64057426012448e-08
exponential,0.4,327,4,advective,Aw_m,7.54239172472968e-12,3.65807909084474e-08
exponential,0.4,327,4,advective,Aio,1.29736563408518e-21,2.03025779693573e-07
exponential,0.4,327,4,advective,Amda,1.38576876047371e-19,1.08531567419118e-07
exponential,0.4,327,4,split,Ag_q,4.8298331645918e-25,1.02853068540544e-13
exponential,0.4,327,4,split,Ag_0,1.61738432767387e-20,4.64140604848646e-11
exponential,0.4,327,4,split,Aw_p,7.54239172472743e-12,7.64057426012448e-08
exponential,0.4,327,4,split,Aw_m,7.54239172472448e-12,3.65807909084474e-08
exponential,0.4,327,4,split,Aio,1.22823444379031e-21,2.03025779693573e-07
exponential,0.4,327,4,split,Amda,1.17436355368131e-19,1.08531567419118e-07
exponential,0.4,327,4,compatible,Ag_q,4.82959492943912e-25,1.02853068540544e-13
exponential,0.4,327,4,compatible,Ag_0,1.61738439728625e-20,4.64140604848646e-11
exponential,0.4,327,4,compatible,Aw_p,7.54239172472561e-12,7.64057426012448e-08
exponential,0.4,327,4,compatible,Aw_m,7.54239172472282e-12,3.65807909084474e-08
exponential,0.4,327,4,compatible,Aio,9.14083586623535e-22,2.03025779693573e-07
exponential,0.4,327,4,compatible,Amda,1.17425353172907e-19,1.08531567419118e-07
exponential,0.4,327,5,divergence,Ag_q,3.1751615490678e-25,4.96827521907558e-14
exponential,0.4,327,5,divergence,Ag_0,6.24422623339028e-20,2.24201212268866e-11
exponential,0.4,327,5,divergence,Aw_p,1.94011226524414e-12,3.69074800615733e-08
exponential,0.4,327,5,divergence,Aw_m,1.94011226524382e-12,1.76702007743189e-08
exponential,0.4,327,5,divergence,Aio,2.32776359567721e-21,2.03025779693573e-07
exponential,0.4,327,5,divergence,Amda,3.12959368429899e-19,1.08531567419118e-07
exponential,0.4,327,5,advective,Ag_q,2.57551730283356e-25,4.96827521907558e-14
exponential,0.4,327,5,advective,Ag_0,6.31695819800401e-20,2.24201212268866e-11
exponential,0.4,327,5,advective,Aw_p,1.940112265244e-12,3.69074800615733e-08
exponential,0.4,327,5,advective,Aw_m,1.9401122652435e-12,1.76702007743189e-08
exponential,0.4,327,5,advective,Aio,2.10602847314447e-21,2.03025779693573e-07
exponential,0.4,327,5,advective,Amda,1.38039299150996e-19,1.08531567419118e-07
exponential,0.4,327,5,split,Ag_q,2.77235206163527e-25,4.96827521907558e-14
exponential,0.4,327,5,split,Ag_0,6.24737577797249e-20,2.24201212268866e-11
exponential,0.4,327,5,split,Aw_p,1.94011226524429e-12,3.69074800615733e-08
exponential,0.4,327,5,split,Aw_m,1.9401122652439e-12,1.76702007743189e-08
exponential,0.4,327,5,split,Aio,2.18555613627183e-21,2.03025779693573e-07
exponential,0.4,327,5,split,Amda,2.23981308300512e-19,1.08531567419118e-07
exponential,0.4,327,5,compatible,Ag_q,2.77236538282377e-25,4.96827521907558e-14
exponential,0.4,327,5,compatible,Ag_0,6.24737565837138e-20,2.24201212268866e-11
exponential,0.4,327,5,compatible,Aw_p,1.94011226524388e-12,3.69074800615733e-08
exponential,0.4,327,5,compatible,Aw_m,1.94011226524356e-12,1.76702007743189e-08
exponential,0.4,327,5,compatible,Aio,2.02966177537197e-21,2.03025779693573e-07
exponential,0.4,327,5,compatible,Amda,2.23964289489323e-19,1.08531567419118e-07
exponential,0.4,327,6,divergence,Ag_q,3.15973471633377e-25,4.96827521907558e-14
exponential,0.4,327,6,divergence,Ag_0,6.21996487429962e-20,2.24201212268866e-11
exponential,0.4,327,6,divergence,Aw_p,1.93263137753737e-12,3.69074800615733e-08
exponential,0.4,327,6,divergence,Aw_m,1.93263137753699e-12,1.76702007743189e-08
exponential,0.4,327,6,divergence,Aio,2.70970870675758e-21,2.03025779693573e-07
exponential,0.4,327,6,divergence,Amda,3.99270457341774e-19,1.08531567419118e-07
exponential,0.4,327,6,advective,Ag_q,2.57556391306232e-25,4.96827521907558e-14
exponential,0.4,327,6,advective,Ag_0,6.31697721890167e-20,2.24201212268866e-11
exponential,0.4,327,6,advective,Aw_p,1.93263137753714e-12,3.69074800615733e-08
exponential,0.4,327,6,advective,Aw_m,1.93263137753669e-12,1.76702007743189e-08
exponential,0.4,327,6,advective,Aio,2.35075292562311e-21,2.03025779693573e-07
exponential,0.4,327,6,advective,Amda,1.38068271509221e-19,1.08531567419118e-07
exponential,0.4,327,6,split,Ag_q,2.76777899760831e-25,4.96827521907558e-14
exponential,0.4,327,6,split,Ag_0,6.21374254435398e-20,2.24201212268866e-11
exponential,0.4,327,6,split,Aw_p,1.93263137753753e-12,3.69074800615733e-08
exponential,0.4,327,6,split,Aw_m,1.93263137753711e-12,1.76702007743189e-08
exponential,0.4,327,6,split,Aio,2.46872438200689e-21,2.03025779693573e-07
exponential,0.4,327,6,split,Amda,2.66344983999619e-19,1.08531567419118e-07
exponential,0.4,327,6,compatible,Ag_q,2.76760466274673e-25,4.96827521907558e-14
exponential,0.4,327,6,compatible,Ag_0,6.21374254496535e-20,2.24201212268866e-11
exponential,0.4,327,6,compatible,Aw_p,1.93263137753731e-12,3.69074800615733e-08
exponential,0.4,327,6,compatible,Aw_m,1.93263137753698e-12,1.76702007743189e-08
exponential,0.4,327,6,compatible,Aio,2.15368935150291e-21,2.03025779693573e-07
exponential,0.4,327,6,compatible,Amda,2.66339040896716e-19,1.08531567419118e-07
exponential,0.4,327,7,divergence,Ag_q,0,4.96827521907558e-14
exponential,0.4,327,7,divergence,Ag_0,0,2.24201212268866e-11
exponential,0.4,327,7,divergence,Aw_p,0,3.69074800615733e-08
exponential,0.4,327,7,divergence,Aw_m,0,1.76702007743189e-08
exponential,0.4,327,7,divergence,Aio,0,2.03025779693573e-07
exponential,0.4,327,7,divergence,Amda,0,1.08531567419118e-07
exponential,0.4,327,7,advective,Ag_q,2.57108548790821e-25,4.96827521907558e-14
exponential,0.4,327,7,advective,Ag_0,6.31685522140018e-20,2.24201212268866e-11
exponential,0.4,327,7,advective,Aw_p,1.3701807341979e-22,3.69074800615733e-08
exponential,0.4,327,7,advective,Aw_m,1.40404817755917e-22,1.76702007743189e-08
exponential,0.4,327,7,advective,Aio,3.59118979176889e-22,2.03025779693573e-07
exponential,0.4,327,7,advective,Amda,1.3816140415523e-19,1.08531567419118e-07
exponential,0.4,327,7,split,Ag_q,1.28574676127019e-25,4.96827521907558e-14
exponential,0.4,327,7,split,Ag_0,3.15842724454986e-20,2.24201212268866e-11
exponential,0.4,327,7,split,Aw_p,1.29454295824445e-22,3.69074800615733e-08
exponential,0.4,327,7,split,Aw_m,1.33079035492808e-22,1.76702007743189e-08
exponential,0.4,327,7,split,Aio,1.43975410045236e-22,2.03025779693573e-07
exponential,0.4,327,7,split,Amda,6.9029283259703e-20,1.08531567419118e-07
exponential,0.4,327,7,compatible,Ag_q,1.28561299182209e-25,4.96827521907558e-14
exponential,0.4,327,7,compatible,Ag_0,3.15842705074978e-20,2.24201212268866e-11
exponential,0.4,327,7,compatible,Aw_p,1.41437697206784e-22,3.69074800615733e-08
exponential,0.4,327,7,compatible,Aw_m,1.5026005506029e-22,1.76702007743189e-08
exponential,0.4,327,7,compatible,Aio,9.84498047311897e-22,2.03025779693573e-07
exponential,0.4,327,7,compatible,Amda,6.8993505285353e-20,1.08531567419118e-07
exponential,0.4,901,1,divergence,Ag_q,9.33052660098987e-24,9.74673253329468e-14
exponential,0.4,901,1,divergence,Ag_0,1.09827092674643e-20,5.68054324469172e-11
exponential,0.4,901,1,divergence,Aw_p,8.63204409316491e-11,4.35017872134334e-08
exponential,0.4,901,1,divergence,Aw_m,8.63204408100632e-11,2.55422409365821e-08
exponential,0.4,901,1,divergence,Aio,2.06860244346292e-18,9.26045482561236e-09
exponential,0.4,901,1,divergence,Amda,4.64999710551057e-19,7.18967232705943e-09
exponential,0.4,901,1,advective,Ag_q,9.50524105746517e-24,9.74673253329468e-14
exponential,0.4,901,1,advective,Ag_0,9.67452084480754e-21,5.68054324469172e-11
exponential,0.4,901,1,advective,Aw_p,8.63204412669932e-11,4.35017872134334e-08
exponential,0.4,901,1,advective,Aw_m,8.6320441145397e-11,2.55422409365821e-08
exponential,0.4,901,1,advective,Aio,2.06894591067962e-18,9.26045482561236e-09
exponential,0.4,901,1,advective,Amda,4.8503761370847e-19,7.18967232705943e-09
exponential,0.4,901,1,split,Ag_q,9.26940319043736e-24,9.74673253329468e-14
exponential,0.4,901,1,split,Ag_0,1.02259388707537e-20,5.68054324469172e-11
exponential,0.4,901,1,split,Aw_p,8.63204410993183e-11,4.35017872134334e-08
exponential,0.4,901,1,split,Aw_m,8.63204409777268e-11,2.55422409365821e-08
exponential,0.4,901,1,split,Aio,2.06878124007427e-18,9.26045482561236e-09
exponential,0.4,901,1,split,Amda,4.74668458924255e-19,7.18967232705943e-09
exponential,0.4,901,1,compatible,Ag_q,9.29940247282656e-24,9.74673253329468e-14
exponential,0.4,901,1,compatible,Ag_0,1.206514236271e-20,5.68054324469172e-11
exponential,0.4,901,1,compatible,Aw_p,8.63204412075057e-11,4.35017872134334e-08
exponential,0.4,901,1,compatible,Aw_m,8.63204411773406e-11,2.55422409365821e-08
exponential,0.4,901,1,compatible,Aio,9.19224812743753e-21,9.26045482561236e-09
exponential,0.4,901,1,compatible,Amda,4.7465317639383e-19,7.18967232705943e-09
exponential,0.4,901,2,divergence,Ag_q,9.3381178076038e-24,9.74673253329468e-14
exponential,0.4,901,2,divergence,Ag_0,8.39472381017799e-21,5.68054324469172e-11
exponential,0.4,901,2,divergence,Aw_p,2.18684204697459e-11,4.35017872134334e-08
exponential,0.4,901,2,divergence,Aw_m,2.1868420469294e-11,2.55422409365821e-08
exponential,0.4,901,2,divergence,Aio,1.03346374230245e-21,9.26045482561236e-09
exponential,0.4,901,2,divergence,Amda,4.70714471778368e-19,7.18967232705943e-09
exponential,0.4,901,2,advective,Ag_q,9.50501432126672e-24,9.74673253329468e-14
exponential,0.4,901,2,advective,Ag_0,8.28735981437288e-21,5.68054324469172e-11
exponential,0.4,901,2,advective,Aw_p,2.18684217967771e-11,4.35017872134334e-08
exponential,0.4,901,2,advective,Aw_m,2.18684217963397e-11,2.55422409365821e-08
exponential,0.4,901,2,advective,Aio,1.08267856190443e-21,9.26045482561236e-09
exponential,0.4,901,2,advective,Amda,4.84979252506198e-19,7.18967232705943e-09
exponential,0.4,901,2,split,Ag_q,9.27358321641889e-24,9.74673253329468e-14
exponential,0.4,901,2,split,Ag_0,8.29456547433821e-21,5.68054324469172e-11
exponential,0.4,901,2,split,Aw_p,2.1868421133255e-11,4.35017872134334e-08
exponential,0.4,901,2,split,Aw_m,2.18684211328119e-11,2.55422409365821e-08
exponential,0.4,901,2,split,Aio,1.0222904634504e-21,9.26045482561236e-09
exponential,0.4,901,2,split,Amda,4.7784858319294e-19,7.18967232705943e-09
exponential,0.4,901,2,compatible,Ag_q,9.27358812664173e-24,9.74673253329468e-14
exponential,0.4,901,2,compatible,Ag_0,8.29456638661523e-21,5.68054324469172e-11
exponential,0.4,901,2,compatible,Aw_p,2.18684211332573e-11,4.35017872134334e-08
exponential,0.4,901,2,compatible,Aw_m,2.18684211328137e-11,2.55422409365821e-08
exponential,0.4,901,2,compatible,Aio,1.00308664556815e-21,9.26045482561236e-09
exponential,0.4,901,2,compatible,Amda,4.77847915163467e-19,7.18967232705943e-09
exponential,0.4,901,3,divergence,Ag_q,4.01514904015363e-25,4.51186044321605e-14
exponential,0.4,901,3,divergence,Ag_0,1.60965052433955e-20,2.62958055678183e-11
exponential,0.4,901,3,divergence,Aw_p,1.12257343427894e-11,2.01374146103832e-08
exponential,0.4,901,3,divergence,Aw_m,1.12257343427851e-11,1.18237602326915e-08
exponential,0.4,901,3,divergence,Aio,1.15147931908237e-21,9.26045482561236e-09
exponential,0.4,901,3,divergence,Amda,4.67344625065677e-19,7.18967232705943e-09
exponential,0.4,901,3,advective,Ag_q,4.09912145414548e-25,4.51186044321605e-14
exponential,0.4,901,3,advective,Ag_0,1.62512792601386e-20,2.62958055678183e-11
exponential,0.4,901,3,advective,Aw_p,1.12257343427681e-11,2.01374146103832e-08
exponential,0.4,901,3,advective,Aw_m,1.1225734342764e-11,1.18237602326915e-08
exponential,0.4,901,3,advective,Aio,1.0756298855243e-21,9.26045482561236e-09
exponential,0.4,901,3,advective,Amda,4.84976299808173e-19,7.18967232705943e-09
exponential,0.4,901,3,split,Ag_q,4.05708190299371e-25,4.51186044321605e-14
exponential,0.4,901,3,split,Ag_0,1.61729357053399e-20,2.62958055678183e-11
exponential,0.4,901,3,split,Aw_p,1.12257343427756e-11,2.01374146103832e-08
exponential,0.4,901,3,split,Aw_m,1.12257343427716e-11,1.18237602326915e-08
exponential,0.4,901,3,split,Aio,1.10812059557049e-21,9.26045482561236e-09
exponential,0.4,901,3,split,Amda,4.76160706509458e-19,7.18967232705943e-09
exponential,0.4,901,3,compatible,Ag_q,4.05703061676387e-25,4.51186044321605e-14
exponential,0.4,901,3,compatible,Ag_0,1.61729290058882e-20,2.62958055678183e-11
exponential,0.4,901,3,compatible,Aw_p,1.12257343427766e-11,2.01374146103832e-08
exponential,0.4,901,3,compatible,Aw_m,1.12257343427726e-11,1.18237602326915e-08
exponential,0.4,901,3,compatible,Aio,1.09774432660815e-21,9.26045482561236e-09
exponential,0.4,901,3,compatible,Amda,4.76159722334708e-19,7.18967232705943e-09
exponential,0.4,901,4,divergence,Ag_q,3.52312080213423e-25,4.51186044321605e-14
exponential,0.4,901,4,divergence,Ag_0,1.56700025626142e-20,2.62958055678183e-11
exponential,0.4,901,4,divergence,Aw_p,7.52472665488326e-12,2.01374146103832e-08
exponential,0.4,901,4,divergence,Aw_m,7.52472665488577e-12,1.18237602326915e-08
exponential,0.4,901,4,divergence,Aio,2.49458194347881e-22,9.26045482561236e-09
exponential,0.4,901,4,divergence,Amda,4.61351066912431e-19,7.18967232705943e-09
exponential,0.4,901,4,advective,Ag_q,4.0883023644855e-25,4.51186044321605e-14
exponential,0.4,901,4,advective,Ag_0,1.62647955978553e-20,2.62958055678183e-11
exponential,0.4,901,4,advective,Aw_p,7.52472665489388e-12,2.01374146103832e-08
exponential,0.4,901,4,advective,Aw_m,7.52472665489575e-12,1.18237602326915e-08
exponential,0.4,901,4,advective,Aio,3.37397106276275e-22,9.26045482561236e-09
exponential,0.4,901,4,advective,Amda,4.85000612675381e-19,7.18967232705943e-09
exponential,0.4,901,4,split,Ag_q,3.80362882525048e-25,4.51186044321605e-14
exponential,0.4,901,4,split,Ag_0,1.59528790584512e-20,2.62958055678183e-11
exponential,0.4,901,4,split,Aw_p,7.52472665488514e-12,2.01374146103832e-08
exponential,0.4,901,4,split,Aw_m,7.52472665488736e-12,1.18237602326915e-08
exponential,0.4,901,4,split,Aio,2.80363873280321e-22,9.26045482561236e-09
exponential,0.4,901,4,split,Amda,4.73173113169973e-19,7.18967232705943e-09
exponential,0.4,901,4,compatible,Ag_q,3.80371092061276e-25,4.51186044321605e-14
exponential,0.4,901,4,compatible,Ag_0,1.59528884993611e-20,2.62958055678183e-11
exponential,0.4,901,4,compatible,Aw_p,7.5247266548885e-12,2.01374146103832e-08
exponential,0.4,901,4,compatible,Aw_m,7.52472665489043e-12,1.18237602326915e-08
exponential,0.4,901,4,compatible,Aio,2.94540740644593e-22,9.26045482561236e-09
exponential,0.4,901,4,compatible,Amda,4.7317480080248e-19,7.18967232705943e-09
exponential,0.4,901,5,divergence,Ag_q,1.31677638674236e-25,2.17943565029577e-14
exponential,0.4,901,5,divergence,Ag_0,5.04881162845318e-20,1.270208084426e-11
exponential,0.4,901,5,divergence,Aw_p,1.9579193454262e-12,9.72729542442503e-09
exponential,0.4,901,5,divergence,Aw_m,1.9579193454263e-12,5.71141885515067e-09
exponential,0.4,901,5,divergence,Aio,1.05383543879235e-21,9.26045482561236e-09
exponential,0.4,901,5,divergence,Amda,5.20085355174544e-19,7.18967232705943e-09
exponential,0.4,901,5,advective,Ag_q,2.1503957559791e-25,2.17943565029577e-14
exponential,0.4,901,5,advective,Ag_0,4.80742997014313e-20,1.270208084426e-11
exponential,0.4,901,5,advective,Aw_p,1.95791934542436e-12,9.72729542442503e-09
exponential,0.4,901,5,advective,Aw_m,1.95791934542462e-12,5.71141885515067e-09
exponential,0.4,901,5,advective,Aio,1.16109243975613e-21,9.26045482561236e-09
exponential,0.4,901,5,advective,Amda,4.84968396800236e-19,7.18967232705943e-09
exponential,0.4,901,5,split,Ag_q,1.66010334483973e-25,2.17943565029577e-14
exponential,0.4,901,5,split,Ag_0,4.87503235491515e-20,1.270208084426e-11
exponential,0.4,901,5,split,Aw_p,1.95791934542512e-12,9.72729542442503e-09
exponential,0.4,901,5,split,Aw_m,1.95791934542525e-12,5.71141885515067e-09
exponential,0.4,901,5,split,Aio,1.10705602232797e-21,9.26045482561236e-09
exponential,0.4,901,5,split,Amda,5.02526761036092e-19,7.18967232705943e-09
exponential,0.4,901,5,compatible,Ag_q,1.66011898243982e-25,2.17943565029577e-14
exponential,0.4,901,5,compatible,Ag_0,4.87503234534361e-20,1.270208084426e-11
exponential,0.4,901,5,compatible,Aw_p,1.95791934542482e-12,9.72729542442503e-09
exponential,0.4,901,5,compatible,Aw_m,1.95791934542496e-12,5.71141885515067e-09
exponential,0.4,901,5,compatible,Aio,1.08767540348374e-21,9.26045482561236e-09
exponential,0.4,901,5,compatible,Amda,5.0252728988916e-19,7.18967232705943e-09
exponential,0.4,901,6,divergence,Ag_q,1.38289767536376e-25,2.17943565029577e-14
exponential,0.4,901,6,divergence,Ag_0,5.13271107432193e-20,1.270208084426e-11
exponential,0.4,901,6,divergence,Aw_p,1.93413073666715e-12,9.72729542442503e-09
exponential,0.4,901,6,divergence,Aw_m,1.9341307366675e-12,5.71141885515067e-09
exponential,0.4,901,6,divergence,Aio,8.6826627697607e-22,9.26045482561236e-09
exponential,0.4,901,6,divergence,Amda,4.79646015539048e-19,7.18967232705943e-09
exponential,0.4,901,6,advective,Ag_q,2.15039026067657e-25,2.17943565029577e-14
exponential,0.4,901,6,advective,Ag_0,4.80766459508018e-20,1.270208084426e-11
exponential,0.4,901,6,advective,Aw_p,1.93413073666584e-12,9.72729542442503e-09
exponential,0.4,901,6,advective,Aw_m,1.93413073666607e-12,5.71141885515067e-09
exponential,0.4,901,6,advective,Aio,1.03603709116169e-21,9.26045482561236e-09
exponential,0.4,901,6,advective,Amda,4.84953424697077e-19,7.18967232705943e-09
exponential,0.4,901,6,split,Ag_q,1.67612317867394e-25,2.17943565029577e-14
exponential,0.4,901,6,split,Ag_0,4.91386214276091e-20,1.270208084426e-11
exponential,0.4,901,6,split,Aw_p,1.93413073666685e-12,9.72729542442503e-09
exponential,0.4,901,6,split,Aw_m,1.93413073666712e-12,5.71141885515067e-09
