deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,0.963134375,0.0223308333333333,0.0325566666666667,1.01911070833333,4.83637328142948e-12,7.36318246421363e-13,3.71023043804509e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02750751172368e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,advective,4
20,160,32,0,0.29254375,0.0227733333333333,0.03328125,0.349750708333333,4.83687204459127e-12,7.36180647073089e-13,3.71100027341151e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.0277192699605e-18,-4.54747350886464e-13,2.27373675443232e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,split,4
10,160,64,0,0.579592458333333,0.022053375,0.0333120833333333,0.636215541666667,4.83630677368244e-12,7.3620780687622e-13,3.71018979409481e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02708399525006e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,split,4
5,160,128,0,1.16988241666667,0.0226141666666667,0.0346909583333333,1.22856533333333,4.83637328142949e-12,7.36318246421363e-13,3.71023043804509e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02750751172368e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,split,4
20,160,32,0,0.274736,0.0228041666666667,0.033901375,0.332669208333333,4.83687204459127e-12,7.36180647073089e-13,3.71100027341151e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.0277192699605e-18,-4.54747350886464e-13,2.27373675443232e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,compatible,4
10,160,64,0,0.549267583333333,0.0227412916666667,0.0339690833333333,0.6071975,4.83630677368244e-12,7.3620780687622e-13,3.71018979409481e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02708399525006e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,compatible,4
5,160,128,0,1.10268625,0.0222383333333333,0.0343624583333333,1.160606,4.83637328142949e-12,7.36318246421363e-13,3.71023043804509e-11,3.3763146628277e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,3.02750751172368e-18,-4.54747350886464e-13,1.81898940354586e-12,5.45696821063757e-12,-999.9998,-0.000199999998805796,exponential,linear,compatible,4
20,160,32,0,0.748485625,0.0733531666666667,0.0916545416666667,0.91460325,4.22901740874143e-15,2.39598730427286e-14,4.04138855061569e-14,0,0,0,1.1734212323467e-06,2.3928680759934e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.73114913702011e-11,-999.9998,-0.000199999999684103,exponential,linear,divergence,5
10,160,64,0,1.49314891666667,0.0722445416666667,0.0993527083333333,1.66607220833333,7.53075772070915e-16,1.19241723558153e-14,7.84796513635608e-15,0,0,0,1.1734212323467e-06,2.42463181151543e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,divergence,5
5,160,128,0,2.94145566666667,0.069496375,0.097311125,3.10949325,2.55855628122775e-16,3.39891207118676e-15,2.38502339293513e-15,0,0,0,1.1734212323467e-06,2.36533950520763e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,divergence,5
20,160,32,0,0.744009041666667,0.073508875,0.0927706666666667,0.911457625,4.22901740902616e-15,2.39598730427286e-14,4.04138855061569e-14,0,0,0,1.1734212323467e-06,2.39498565836153e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.73114913702011e-11,-999.9998,-0.000199999999684103,exponential,linear,advective,5
10,160,64,0,1.46666154166667,0.0723972083333333,0.0957454166666667,1.63607833333333,7.53075771882861e-16,1.19241723558153e-14,7.84796513635608e-15,0,0,0,1.1734212323467e-06,2.42463181151543e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,advective,5
5,160,128,0,2.988882,0.0752947083333333,0.096228875,3.16167166666667,2.55855629948946e-16,3.39891207118676e-15,2.38502339293513e-15,0,0,0,1.1734212323467e-06,2.36533950520763e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,advective,5
20,160,32,0,0.840345625,0.073290125,0.0980590416666667,1.01308004166667,4.22901740927427e-15,2.39598730427286e-14,4.04138855061569e-14,0,0,0,1.1734212323467e-06,2.39498565836153e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.73114913702011e-11,-999.9998,-0.000199999999684103,exponential,linear,split,5
10,160,64,0,1.684984,0.0726134166666667,0.0949001666666667,1.85369541666667,7.53075771074769e-16,1.19241723558153e-14,7.84796513635608e-15,0,0,0,1.1734212323467e-06,2.42463181151543e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,split,5
5,160,128,0,3.36708366666667,0.0720682083333333,0.095991625,3.53645395833333,2.55855628122775e-16,3.39891207118676e-15,2.38502339293513e-15,0,0,0,1.1734212323467e-06,2.36533950520763e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,split,5
20,160,32,0,0.818185125,0.0713562916666667,0.093991625,0.984748083333333,4.22901740927427e-15,2.39598730427286e-14,4.04138855061569e-14,0,0,0,1.1734212323467e-06,2.39498565836153e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.73114913702011e-11,-999.9998,-0.000199999999684103,exponential,linear,compatible,5
10,160,64,0,1.622912125,0.067324,0.095452,1.78683058333333,7.53075771074769e-16,1.19241723558153e-14,7.84796513635608e-15,0,0,0,1.1734212323467e-06,2.42463181151543e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,compatible,5
5,160,128,0,3.27458341666667,0.073385375,0.0945050833333333,3.44381925,2.55855628122775e-16,3.39891207118676e-15,2.38502339293513e-15,0,0,0,1.1734212323467e-06,2.36533950520763e-19,-2.27373675443232e-13,2.18278728425503e-11,-8.54925019666553e-11,-999.9998,-0.000199999999684103,exponential,linear,compatible,5
