family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,direction,count,status,referenceNz,withoutBuoyancyError,minimumGamma,maximumSSHOverDepth
Aio,2.79658566184001e-23,6.07380887208267e-09,4.60433596238777e-15,6.22833758143288e-23,1.48587516457414e-11,1.02544164414176e-09,constant,0.01,327,vertical,257,assessed,1025,4.60433596238777e-15,0.999971780255779,2.8219744220725e-05
Amda,2.06001972145648e-19,1.42889198720072e-09,1.44169030263244e-10,4.85659053273439e-19,4.84053761628496e-07,3.39884832260862e-05,constant,0.01,327,vertical,257,assessed,1025,1.44169030263244e-10,0.999971780255779,2.8219744220725e-05
Ag_q,1.73559423046562e-26,1.86025182603944e-14,9.32988859987186e-13,2.82270562425902e-23,1.44085631293408e-06,0.000143997091943136,constant,0.01,901,horizontal,8,assessed,1025,9.32988859987186e-13,0.999974553516281,2.54464837194387e-05
Ag_0,4.5210453855812e-22,2.85649617817844e-12,1.58272411499049e-10,3.9725455135055e-19,0.000139180118218962,0.0139021901195958,constant,0.01,901,horizontal,8,assessed,1025,1.58272411499049e-10,0.999974553516281,2.54464837194387e-05
Aw_p,1.78655708668245e-14,6.99885208558789e-09,2.55264301178953e-06,1.72851500435279e-14,0.00502235444586415,0.246971179879767,constant,0.01,901,horizontal,8,assessed,1025,3.21524680149541e-15,0.999974553516281,2.54464837194387e-05
Aw_m,1.78655708668152e-14,3.5463375836558e-09,5.03775245457546e-06,1.72851500441442e-14,0.00991183444044526,0.487408340642013,constant,0.01,901,horizontal,8,assessed,1025,6.74323875933568e-15,0.999974553516281,2.54464837194387e-05
Aio,2.22323388882171e-24,5.86099386980233e-09,3.79327113832436e-16,3.21111925795163e-23,5.85812259369816e-12,5.47879554458633e-10,constant,0.01,901,horizontal,8,assessed,1025,3.79327113832436e-16,0.999974553516281,2.54464837194387e-05
Amda,5.188543567127e-21,7.83999809216396e-10,6.61804187466949e-12,2.71231221523762e-19,3.52575867067241e-07,3.45957833633942e-05,constant,0.01,901,horizontal,8,assessed,1025,6.61804187466949e-12,0.999974553516281,2.54464837194387e-05
Ag_q,1.79601568635666e-26,1.86025182603944e-14,9.65469116178993e-13,2.82270562425902e-23,1.44088713624723e-06,0.000143997091943136,constant,0.01,901,horizontal,12,assessed,1025,9.65469116178993e-13,0.999974703663015,2.52963369850833e-05
Ag_0,4.08400343609175e-22,2.85649617817844e-12,1.4297248031664e-10,3.9725455135055e-19,0.000139164823642094,0.0139021901195958,constant,0.01,901,horizontal,12,assessed,1025,1.4297248031664e-10,0.999974703663015,2.52963369850833e-05
Aw_p,8.61127871896132e-15,6.99885208558789e-09,1.23038444214213e-06,1.72851500435279e-14,0.00370009606514179,0.246971179879767,constant,0.01,901,horizontal,12,assessed,1025,1.35248549755011e-15,0.999974703663015,2.52963369850833e-05
Aw_m,8.61127871896136e-15,3.5463375836558e-09,2.42821742595759e-06,1.72851500441442e-14,0.00730230014766661,0.487408340642013,constant,0.01,901,horizontal,12,assessed,1025,3.51362482695468e-15,0.999974703663015,2.52963369850833e-05
Aio,9.99282098257677e-24,5.86099386980233e-09,1.70497038634743e-15,3.21111925795163e-23,7.18376564003256e-12,5.47879554458633e-10,constant,0.01,901,horizontal,12,assessed,1025,1.70497038634743e-15,0.999974703663015,2.52963369850833e-05
Amda,1.42131012810501e-21,7.83999809216396e-10,1.81289601272429e-12,2.71231221523762e-19,3.47770727334302e-07,3.45957833633942e-05,constant,0.01,901,horizontal,12,assessed,1025,1.81289601272429e-12,0.999974703663015,2.52963369850833e-05
Ag_q,1.04452663361522e-26,1.86025182603944e-14,5.61497437601804e-13,2.82270562425902e-23,1.44050377272079e-06,0.000143997091943136,constant,0.01,901,horizontal,16,assessed,1025,5.61497437601804e-13,0.999974553516281,2.54464837194387e-05
Ag_0,2.88675950867825e-22,2.85649617817844e-12,1.01059456362343e-10,3.9725455135055e-19,0.000139122925285884,0.0139021901195958,constant,0.01,901,horizontal,16,assessed,1025,1.01059456362343e-10,0.999974553516281,2.54464837194387e-05
Aw_p,2.31661396216901e-15,6.99885208558789e-09,3.3099913154893e-07,1.72851500435279e-14,0.00280071088305326,0.246971179879767,constant,0.01,901,horizontal,16,assessed,1025,1.00159453790549e-15,0.999974553516281,2.54464837194387e-05
Aw_m,2.31661396215084e-15,3.5463375836558e-09,6.5324124043564e-07,1.72851500441442e-14,0.00552732446265417,0.487408340642013,constant,0.01,901,horizontal,16,assessed,1025,2.02058774235902e-15,0.999974553516281,2.54464837194387e-05
Aio,1.65776206568727e-23,5.86099386980233e-09,2.82846579012577e-15,3.21111925795163e-23,8.30726085212068e-12,5.47879554458633e-10,constant,0.01,901,horizontal,16,assessed,1025,2.82846579012577e-15,0.999974553516281,2.54464837194387e-05
Amda,4.57720062152679e-22,7.83999809216396e-10,5.83826751960779e-13,2.71231221523762e-19,3.46541659641227e-07,3.45957833633942e-05,constant,0.01,901,horizontal,16,assessed,1025,5.83826751960779e-13,0.999974553516281,2.54464837194387e-05
Ag_q,1.11304855274226e-26,1.86025182603944e-14,5.98332191997894e-13,2.82270562425902e-23,1.44053872839241e-06,0.000143997091943136,constant,0.01,901,horizontal,24,assessed,1025,5.98332191997894e-13,0.999974553516281,2.54464837194387e-05
Ag_0,2.7658185129057e-22,2.85649617817844e-12,9.68255632209329e-11,3.9725455135055e-19,0.000139118692874422,0.0139021901195958,constant,0.01,901,horizontal,24,assessed,1025,9.68255632209329e-11,0.999974553516281,2.54464837194387e-05
Aw_p,8.96010260517305e-16,6.99885208558789e-09,1.28022459906301e-07,1.72851500435279e-14,0.00259773424041205,0.246971179879767,constant,0.01,901,horizontal,24,assessed,1025,1.65485502458451e-15,0.999974553516281,2.54464837194387e-05
Aw_m,8.96010260502778e-16,3.5463375836558e-09,2.52657915205893e-07,1.72851500441442e-14,0.0051267412503813,0.487408340642013,constant,0.01,901,horizontal,24,assessed,1025,3.71097678335194e-15,0.999974553516281,2.54464837194387e-05
Aio,1.32778302797481e-23,5.86099386980233e-09,2.26545711780379e-15,3.21111925795163e-23,7.74425227585896e-12,5.47879554458633e-10,constant,0.01,901,horizontal,24,assessed,1025,2.26545711780379e-15,0.999974553516281,2.54464837194387e-05
Amda,4.54926424364205e-22,7.83999809216396e-10,5.80263437587953e-13,2.71231221523762e-19,3.46538096331399e-07,3.45957833633942e-05,constant,0.01,901,horizontal,24,assessed,1025,5.80263437587953e-13,0.999974553516281,2.54464837194387e-05
Ag_q,7.24282924165726e-27,1.86025182603944e-14,3.89346707809854e-13,2.82270562425902e-23,1.44034040406316e-06,0.000143997091943136,constant,0.01,901,horizontal,32,assessed,1025,3.89346707809854e-13,0.999974530305125,2.54696948753084e-05
Ag_0,1.39996635341719e-22,2.85649617817844e-12,4.90099151580149e-11,3.9725455135055e-19,0.000139070893959766,0.0139021901195958,constant,0.01,901,horizontal,32,assessed,1025,4.90099151580149e-11,0.999974530305125,2.54696948753084e-05
Aw_p,2.09861630716479e-16,6.99885208558789e-09,2.99851501574992e-08,1.72851500435279e-14,0.00249969694467087,0.246971179879767,constant,0.01,901,horizontal,32,assessed,1025,1.3585643461205e-15,0.999974530305125,2.54696948753084e-05
Aw_m,2.098616307088e-16,3.5463375836558e-09,5.91770032486475e-08,1.72851500441442e-14,0.00493326039298199,0.487408340642013,constant,0.01,901,horizontal,32,assessed,1025,2.56276201250168e-15,0.999974530305125,2.54696948753084e-05
Aio,9.14401943830721e-24,5.86099386980233e-09,1.56014826861022e-15,3.21111925795163e-23,7.03894354700483e-12,5.47879554458633e-10,constant,0.01,901,horizontal,32,assessed,1025,1.56014826861022e-15,0.999974530305125,2.54696948753084e-05
Amda,2.8428941726462e-21,7.83999809216396e-10,3.62614140874302e-12,2.71231221523762e-19,3.4958397041751e-07,3.45957833633942e-05,constant,0.01,901,horizontal,32,assessed,1025,3.62614140874302e-12,0.999974530305125,2.54696948753084e-05
Ag_q,1.69943765823964e-26,1.86025182603944e-14,9.1355247416035e-13,2.82270562425902e-23,1.4408378680732e-06,0.000143997091943136,constant,0.01,901,horizontal,48,assessed,1025,9.1355247416035e-13,0.999974428552372,2.55714476283622e-05
Ag_0,4.04989151635865e-22,2.85649617817844e-12,1.41778292836409e-10,3.9725455135055e-19,0.000139163629872527,0.0139021901195958,constant,0.01,901,horizontal,48,assessed,1025,1.41778292836409e-10,0.999974428552372,2.55714476283622e-05
Aw_p,2.41203822880278e-16,6.99885208558789e-09,3.44633405493692e-08,1.72851500435279e-14,0.0025041751344229,0.246971179879767,constant,0.01,901,horizontal,48,assessed,1025,1.36436267024959e-15,0.999974428552372,2.55714476283622e-05
Aw_m,2.41203822883322e-16,3.5463375836558e-09,6.80149075471469e-08,1.72851500441442e-14,0.00494209829478837,0.487408340642013,constant,0.01,901,horizontal,48,assessed,1025,3.25399196849551e-15,0.999974428552372,2.55714476283622e-05
Aio,1.00265776604166e-23,5.86099386980233e-09,1.71072993474309e-15,3.21111925795163e-23,7.18952518744553e-12,5.47879554458633e-10,constant,0.01,901,horizontal,48,assessed,1025,1.71072993474309e-15,0.999974428552372,2.55714476283622e-05
Amda,4.10632670721658e-21,7.83999809216396e-10,5.23766289091427e-12,2.71231221523762e-19,3.51195489844171e-07,3.45957833633942e-05,constant,0.01,901,horizontal,48,assessed,1025,5.23766289091427e-12,0.999974428552372,2.55714476283622e-05
Ag_q,0,1.86025182603944e-14,0,2.82270562425902e-23,1.43997091943136e-06,0.000143997091943136,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Ag_0,0,2.85649617817844e-12,0,3.9725455135055e-19,0.000139021901195958,0.0139021901195958,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Aw_p,0,6.99885208558789e-09,0,1.72851500435279e-14,0.00246971179879767,0.246971179879767,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Aw_m,0,3.5463375836558e-09,0,1.72851500441442e-14,0.00487408340642013,0.487408340642013,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Aio,0,5.86099386980233e-09,0,3.21111925795163e-23,5.47879554458633e-12,5.47879554458633e-10,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Amda,0,7.83999809216396e-10,0,2.71231221523762e-19,3.45957833633943e-07,3.45957833633942e-05,constant,0.01,901,horizontal,64,assessed,1025,0,0.999974418729895,2.55812701050015e-05
Ag_q,7.35898632151091e-18,1.86025182603944e-14,0.000395590866704242,2.82270562425902e-23,0.375411692049565,0.000143997091943136,constant,0.01,901,vertical,9,rejected,1025,0.000395590866704242,0.999974418729895,2.55812701050015e-05
Ag_0,8.68293044723746e-14,2.85649617817844e-12,0.0303971365814131,3.9725455135055e-19,30.3866379209917,0.0139021901195958,constant,0.01,901,vertical,9,rejected,1025,0.0303971365814131,0.999974418729895,2.55812701050015e-05
Aw_p,1.6542808038902e-10,6.99885208558789e-09,0.0236364590029944,1.72851500435279e-14,23.6389253376029,0.246971179879767,constant,0.01,901,vertical,9,rejected,1025,0.000565736933934865,0.999974418729895,2.55812701050015e-05
Aw_m,1.65478027684803e-10,3.5463375836558e-09,0.04666166820876,1.72851500441442e-14,46.6665291344639,0.487408340642013,constant,0.01,901,vertical,9,rejected,1025,0.00153107559792649,0.999974418729895,2.55812701050015e-05
Aio,1.65592819118465e-12,5.86099386980233e-09,0.00028253368421293,3.21111925795163e-23,0.282533636012653,5.47879554458633e-10,constant,0.01,901,vertical,9,rejected,1025,0.00028253368421293,0.999974418729895,2.55812701050015e-05
Amda,1.18426573076409e-13,7.83999809216396e-10,0.000151054339151914,2.71231221523762e-19,0.151054492438595,3.45957833633942e-05,constant,0.01,901,vertical,9,rejected,1025,0.000151054339151914,0.999974418729895,2.55812701050015e-05
Ag_q,3.04716265968047e-21,1.86025182603944e-14,1.63803771996183e-07,2.82270562425902e-23,0.000156887481244524,0.000143997091943136,constant,0.01,901,vertical,13,rejected,1025,1.63803771996183e-07,0.999974418729895,2.55812701050015e-05
Ag_0,4.00905723446438e-17,2.85649617817844e-12,1.40348769415155e-05,3.9725455135055e-19,0.0141689872431619,0.0139021901195958,constant,0.01,901,vertical,13,rejected,1025,1.40348769415155e-05,0.999974418729895,2.55812701050015e-05
Aw_p,7.2730297899299e-11,6.99885208558789e-09,0.0103917466764394,1.72851500435279e-14,10.3942149034597,0.246971179879767,constant,0.01,901,vertical,13,rejected,1025,8.669143860981e-07,0.999974418729895,2.55812701050015e-05
Aw_m,7.27303129961486e-11,3.5463375836558e-09,0.0205085701178999,1.72851500441442e-14,20.5134384182798,0.487408340642013,constant,0.01,901,vertical,13,rejected,1025,2.35403722807364e-06,0.999974418729895,2.55812701050015e-05
Aio,2.76383953374441e-15,5.86099386980233e-09,4.71564993095212e-07,3.21111925795163e-23,0.000471564918115826,5.47879554458633e-10,constant,0.01,901,vertical,13,rejected,1025,4.71564993095212e-07,0.999974418729895,2.55812701050015e-05
Amda,6.50588652619244e-17,7.83999809216396e-10,8.29832667012387e-08,2.71231221523762e-19,8.33291186889784e-05,3.45957833633942e-05,constant,0.01,901,vertical,13,rejected,1025,8.29832667012387e-08,0.999974418729895,2.55812701050015e-05
Ag_q,6.68911833822852e-24,1.86025182603944e-14,3.59581334343853e-10,2.82270562425902e-23,1.78120862416767e-06,0.000143997091943136,constant,0.01,901,vertical,17,rejected,1025,3.59581334343853e-10,0.999974418729895,2.55812701050015e-05
Ag_0,7.3820072058058e-20,2.85649617817844e-12,2.58428744354674e-08,3.9725455135055e-19,0.000164855731743761,0.0139021901195958,constant,0.01,901,vertical,17,rejected,1025,2.58428744354674e-08,0.999974418729895,2.55812701050015e-05
Aw_p,4.06933299363282e-11,6.99885208558789e-09,0.005814286319913,1.72851500435279e-14,5.81675520096335,0.246971179879767,constant,0.01,901,vertical,17,rejected,1025,5.65254181648709e-10,0.999974418729895,2.55812701050015e-05
Aw_m,4.06933299466694e-11,3.5463375836558e-09,0.0114747479580666,1.72851500441442e-14,11.4796188058125,0.487408340642013,constant,0.01,901,vertical,17,rejected,1025,1.52567865398616e-09,0.999974418729895,2.55812701050015e-05
Aio,1.82848123370261e-18,5.86099386980233e-09,3.11974602656304e-10,3.21111925795163e-23,3.11980028222898e-07,5.47879554458633e-10,constant,0.01,901,vertical,17,rejected,1025,3.11974602656304e-10,0.999974418729895,2.55812701050015e-05
Amda,4.56870779416719e-20,7.83999809216396e-10,5.82743482901303e-11,2.71231221523762e-19,4.04232107594624e-07,3.45957833633942e-05,constant,0.01,901,vertical,17,rejected,1025,5.82743482901303e-11,0.999974418729895,2.55812701050015e-05
Ag_q,7.10262219314663e-24,1.86025182603944e-14,3.81809714885131e-10,2.82270562425902e-23,1.80230304935454e-06,0.000143997091943136,constant,0.01,901,vertical,25,rejected,1025,3.81809714885131e-10,0.999974418729895,2.55812701050015e-05
Ag_0,8.47431988720746e-20,2.85649617817844e-12,2.9666834326421e-08,3.9725455135055e-19,0.000168678353414241,0.0139021901195958,constant,0.01,901,vertical,25,rejected,1025,2.9666834326421e-08,0.999974418729895,2.55812701050015e-05
Aw_p,1.79293428424368e-11,6.99885208558789e-09,0.00256175478823979,1.72851500435279e-14,2.56422413401364,0.246971179879767,constant,0.01,901,vertical,25,rejected,1025,1.68660288347593e-14,0.999974418729895,2.55812701050015e-05
Aw_m,1.7929342842438e-11,3.5463375836558e-09,0.00505573494330317,1.72851500441442e-14,5.06060760108854,0.487408340642013,constant,0.01,901,vertical,25,rejected,1025,4.77263522230916e-14,0.999974418729895,2.55812701050015e-05
Aio,2.25822462018914e-23,5.86099386980233e-09,3.8529721585689e-15,3.21111925795163e-23,9.33176704576305e-12,5.47879554458633e-10,constant,0.01,901,vertical,25,rejected,1025,3.8529721585689e-15,0.999974418729895,2.55812701050015e-05
Amda,1.27249988959126e-19,7.83999809216396e-10,1.62308698883884e-10,2.71231221523762e-19,5.08266325491638e-07,3.45957833633942e-05,constant,0.01,901,vertical,25,rejected,1025,1.62308698883884e-10,0.999974418729895,2.55812701050015e-05
Ag_q,7.10214473743414e-24,1.86025182603944e-14,3.81784048698123e-10,2.82270562425902e-23,1.80227869249864e-06,0.000143997091943136,constant,0.01,901,vertical,33,rejected,1025,3.81784048698123e-10,0.999974418729895,2.55812701050015e-05
Ag_0,8.47378113069476e-20,2.85649617817844e-12,2.96649482517368e-08,3.9725455135055e-19,0.000168676467999601,0.0139021901195958,constant,0.01,901,vertical,33,rejected,1025,2.96649482517368e-08,0.999974418729895,2.55812701050015e-05
Aw_p,9.98551022566174e-12,6.99885208558789e-09,0.00142673542797454,1.72851500435279e-14,1.42920493592059,0.246971179879767,constant,0.01,901,vertical,33,rejected,1025,1.54107293663782e-14,0.999974418729895,2.55812701050015e-05
Aw_m,9.9855102256629e-12,3.5463375836558e-09,0.00281572467090659,1.72851500441442e-14,2.82059796033223,0.487408340642013,constant,0.01,901,vertical,33,rejected,1025,5.08088464508791e-14,0.999974418729895,2.55812701050015e-05
Aio,2.12484809737091e-23,5.86099386980233e-09,3.62540576662056e-15,3.21111925795163e-23,9.10420069264197e-12,5.47879554458633e-10,constant,0.01,901,vertical,33,rejected,1025,3.62540576662056e-15,0.999974418729895,2.55812701050015e-05
Amda,1.27210782353735e-19,7.83999809216396e-10,1.62258690446471e-10,2.71231221523762e-19,5.08216317118012e-07,3.45957833633942e-05,constant,0.01,901,vertical,33,rejected,1025,1.62258690446471e-10,0.999974418729895,2.55812701050015e-05
Ag_q,7.10357838027029e-24,1.86025182603944e-14,3.81861115835813e-10,2.82270562425902e-23,1.80235182814464e-06,0.000143997091943136,constant,0.01,901,vertical,49,rejected,1025,3.81861115835813e-10,0.999974418729895,2.55812701050015e-05
Ag_0,8.47554429718544e-20,2.85649617817844e-12,2.96711207315187e-08,3.9725455135055e-19,0.000168682638319282,0.0139021901195958,constant,0.01,901,vertical,49,rejected,1025,2.96711207315187e-08,0.999974418729895,2.55812701050015e-05
Aw_p,4.31932554650578e-12,6.99885208558789e-09,0.000617147711322572,1.72851500435279e-14,0.619617334942963,0.246971179879767,constant,0.01,901,vertical,49,rejected,1025,1.61188971599981e-14,0.999974418729895,2.55812701050015e-05
Aw_m,4.31932554650704e-12,3.5463375836558e-09,0.00121796795838438,1.72851500441442e-14,1.22284169834701,0.487408340642013,constant,0.01,901,vertical,49,rejected,1025,3.87323095773025e-14,0.999974418729895,2.55812701050015e-05
Aio,2.53383947197287e-23,5.86099386980233e-09,4.32322491417029e-15,3.21111925795163e-23,9.80201972113015e-12,5.47879554458633e-10,constant,0.01,901,vertical,49,rejected,1025,4.32322491417029e-15,0.999974418729895,2.55812701050015e-05
Amda,1.27261406495713e-19,7.83999809216396e-10,1.6232326207185e-10,2.71231221523762e-19,5.08280888661029e-07,3.45957833633942e-05,constant,0.01,901,vertical,49,rejected,1025,1.6232326207185e-10,0.999974418729895,2.55812701050015e-05
Ag_q,7.10055952425907e-24,1.86025182603944e-14,3.81698833720619e-10,2.82270562425902e-23,1.80219782466554e-06,0.000143997091943136,constant,0.01,901,vertical,65,assessed,1025,3.81698833720619e-10,0.999974418729895,2.55812701050015e-05
Ag_0,8.47207961709379e-20,2.85649617817844e-12,2.96589916059203e-08,3.9725455135055e-19,0.000168670513438353,0.0139021901195958,constant,0.01,901,vertical,65,assessed,1025,2.96589916059203e-08,0.999974418729895,2.55812701050015e-05
Aw_p,2.33850304509352e-12,6.99885208558789e-09,0.000334126656271104,1.72851500435279e-14,0.3365963203297,0.246971179879767,constant,0.01,901,vertical,65,assessed,1025,1.42756826246707e-14,0.999974418729895,2.55812701050015e-05
Aw_m,2.33850304509479e-12,3.5463375836558e-09,0.000659413547055524,1.72851500441442e-14,0.664287444519872,0.487408340642013,constant,0.01,901,vertical,65,assessed,1025,4.54697020108907e-14,0.999974418729895,2.55812701050015e-05
Aio,2.36036781456651e-23,5.86099386980233e-09,4.02724839336185e-15,3.21111925795163e-23,9.50604325082108e-12,5.47879554458633e-10,constant,0.01,901,vertical,65,assessed,1025,4.02724839336185e-15,0.999974418729895,2.55812701050015e-05
Amda,1.27226868916396e-19,7.83999809216396e-10,1.62279209026287e-10,2.71231221523762e-19,5.08236835671656e-07,3.45957833633942e-05,constant,0.01,901,vertical,65,assessed,1025,1.62279209026287e-10,0.999974418729895,2.55812701050015e-05
Ag_q,7.10284691370028e-24,1.86025182603944e-14,3.81821794999796e-10,2.82270562425902e-23,1.802314513216e-06,0.000143997091943136,constant,0.01,901,vertical,97,assessed,1025,3.81821794999796e-10,0.999974418729895,2.55812701050015e-05
Ag_0,8.4740026539432e-20,2.85649617817844e-12,2.96657237586328e-08,3.9725455135055e-19,0.000168677243235103,0.0139021901195958,constant,0.01,901,vertical,97,assessed,1025,2.96657237586328e-08,0.999974418729895,2.55812701050015e-05
Aw_p,9.27132543098198e-13,6.99885208558789e-09,0.000132469229490842,1.72851500435279e-14,0.134938922362362,0.246971179879767,constant,0.01,901,vertical,97,assessed,1025,2.20926121887927e-14,0.999974418729895,2.55812701050015e-05
Aw_m,9.2713254309963e-13,3.5463375836558e-09,0.000261433809170496,1.72851500441442e-14,0.266307818857557,0.487408340642013,constant,0.01,901,vertical,97,assessed,1025,3.82210198708042e-14,0.999974418729895,2.55812701050015e-05
