family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,count,order,status
Aw_m,1.46712974926237e-09,0.00011943040079984,1.22843910715933e-05,9.14596136656751e-15,0.0122844676513336,7.65798431993805e-06,exponential,1,327,33,0,assessed
Aio,5.64243205742247e-19,0.00018103471252003,3.11676803795194e-15,3.07531250852131e-19,4.81550993427908e-12,1.69874189634436e-10,exponential,1,327,33,0,assessed
Amda,5.3311209365891e-18,1.76022913017532e-05,3.02865169380427e-13,9.02588292946332e-18,8.15632670719794e-10,5.12767501356573e-08,exponential,1,327,33,0,assessed
Ag_q,1.07395375542628e-21,4.10320443181766e-10,2.61735376160758e-12,7.56675155939436e-22,4.46145075229417e-09,1.84410336947523e-07,exponential,1,327,33,8,assessed
Ag_0,1.2435020003014e-17,1.42843948930341e-07,8.70531800340947e-11,1.00049318357166e-17,1.5709417059437e-07,7.00409911697037e-06,exponential,1,327,33,8,assessed
Aw_p,9.74525733359255e-19,0.000190178765639072,5.12426153405971e-15,9.14596166053921e-15,4.80965167456384e-08,4.80913924841044e-06,exponential,1,327,33,8,assessed
Aw_m,7.97131752981256e-19,0.00011943040079984,6.67444593372179e-15,9.14596136656751e-15,7.65865176453142e-08,7.65798431993805e-06,exponential,1,327,33,8,assessed
Aio,5.64243205742247e-19,0.00018103471252003,3.11676803795194e-15,3.07531250852131e-19,4.81550993427908e-12,1.69874189634436e-10,exponential,1,327,33,8,assessed
Amda,5.3311209365891e-18,1.76022913017532e-05,3.02865169380427e-13,9.02588292946332e-18,8.15632670719794e-10,5.12767501356573e-08,exponential,1,327,33,8,assessed
Ag_q,1.07395375542628e-21,4.10320443181766e-10,2.61735376160758e-12,7.56675155939436e-22,4.46145075229417e-09,1.84410336947523e-07,exponential,1,327,33,16,assessed
Ag_0,1.2435020003014e-17,1.42843948930341e-07,8.70531800340947e-11,1.00049318357166e-17,1.5709417059437e-07,7.00409911697037e-06,exponential,1,327,33,16,assessed
Aw_p,9.74526970109801e-19,0.000190178765639072,5.12426803715453e-15,9.14596166053921e-15,4.80965167521415e-08,4.80913924841044e-06,exponential,1,327,33,16,assessed
Aw_m,7.97133037812079e-19,0.00011943040079984,6.67445669170982e-15,9.14596136656751e-15,7.65865176560722e-08,7.65798431993805e-06,exponential,1,327,33,16,assessed
Aio,5.64243205742247e-19,0.00018103471252003,3.11676803795194e-15,3.07531250852131e-19,4.81550993427908e-12,1.69874189634436e-10,exponential,1,327,33,16,assessed
Amda,5.3311209365891e-18,1.76022913017532e-05,3.02865169380427e-13,9.02588292946332e-18,8.15632670719794e-10,5.12767501356573e-08,exponential,1,327,33,16,assessed
Ag_q,1.03782612610799e-21,4.10320443181766e-10,2.52930640759775e-12,7.56675155939436e-22,4.37340361286575e-09,1.84410336947523e-07,exponential,1,327,49,0,assessed
Ag_0,1.19710320773514e-17,1.42843948930341e-07,8.38049645574355e-11,1.00049318357166e-17,1.5384595514045e-07,7.00409911697037e-06,exponential,1,327,49,0,assessed
Aw_p,6.2555202532351e-10,0.000190178765639072,3.28928428587398e-06,9.14596166053921e-15,0.00328933237724916,4.80913924841044e-06,exponential,1,327,49,0,assessed
Aw_m,6.2555202532029e-10,0.00011943040079984,5.23779557910624e-06,9.14596136656751e-15,0.00523787215890559,7.65798431993805e-06,exponential,1,327,49,0,assessed
Aio,3.72607165681973e-19,0.00018103471252003,2.05820839824156e-15,3.07531250852131e-19,3.75695029457455e-12,1.69874189634436e-10,exponential,1,327,49,0,assessed
Amda,5.62920457383699e-18,1.76022913017532e-05,3.19799535034187e-13,9.02588292946332e-18,8.32567036372592e-10,5.12767501356573e-08,exponential,1,327,49,0,assessed
Ag_q,1.03782612610799e-21,4.10320443181766e-10,2.52930640759775e-12,7.56675155939436e-22,4.37340361286575e-09,1.84410336947523e-07,exponential,1,327,49,8,assessed
Ag_0,1.19710320773514e-17,1.42843948930341e-07,8.38049645574355e-11,1.00049318357166e-17,1.5384595514045e-07,7.00409911697037e-06,exponential,1,327,49,8,assessed
Aw_p,6.60172202838409e-19,0.000190178765639072,3.4713244700058e-15,9.14596166053921e-15,4.80948638085744e-08,4.80913924841044e-06,exponential,1,327,49,8,assessed
Aw_m,1.04695336788023e-18,0.00011943040079984,8.76622167277894e-15,9.14596136656751e-15,7.65886094210532e-08,7.65798431993805e-06,exponential,1,327,49,8,assessed
Aio,3.72607165681973e-19,0.00018103471252003,2.05820839824156e-15,3.07531250852131e-19,3.75695029457455e-12,1.69874189634436e-10,exponential,1,327,49,8,assessed
Amda,5.62920457383699e-18,1.76022913017532e-05,3.19799535034187e-13,9.02588292946332e-18,8.32567036372592e-10,5.12767501356573e-08,exponential,1,327,49,8,assessed
Ag_q,1.03782612610799e-21,4.10320443181766e-10,2.52930640759775e-12,7.56675155939436e-22,4.37340361286575e-09,1.84410336947523e-07,exponential,1,327,49,16,assessed
Ag_0,1.19710320773514e-17,1.42843948930341e-07,8.38049645574355e-11,1.00049318357166e-17,1.5384595514045e-07,7.00409911697037e-06,exponential,1,327,49,16,assessed
Aw_p,6.60162612414569e-19,0.000190178765639072,3.47127404153757e-15,9.14596166053921e-15,4.80948637581459e-08,4.80913924841044e-06,exponential,1,327,49,16,assessed
Aw_m,1.04694941353048e-18,0.00011943040079984,8.76618856270206e-15,9.14596136656751e-15,7.65886093879432e-08,7.65798431993805e-06,exponential,1,327,49,16,assessed
Aio,3.72607165681973e-19,0.00018103471252003,2.05820839824156e-15,3.07531250852131e-19,3.75695029457455e-12,1.69874189634436e-10,exponential,1,327,49,16,assessed
Amda,5.62920457383699e-18,1.76022913017532e-05,3.19799535034187e-13,9.02588292946332e-18,8.32567036372592e-10,5.12767501356573e-08,exponential,1,327,49,16,assessed
Ag_q,1.10024047050605e-21,4.10320443181766e-10,2.68141763050946e-12,7.56675155939436e-22,4.52551446506513e-09,1.84410336947523e-07,exponential,1,327,65,0,assessed
Ag_0,1.27160830202069e-17,1.42843948930341e-07,8.90208028791476e-11,1.00049318357166e-17,1.59061793425648e-07,7.00409911697037e-06,exponential,1,327,65,0,assessed
Aw_p,3.42535464422335e-10,0.000190178765639072,1.80112360741898e-06,9.14596166053921e-15,0.001801171698802,4.80913924841044e-06,exponential,1,327,65,0,assessed
Aw_m,3.42535464419574e-10,0.00011943040079984,2.86807598505549e-06,9.14596136656751e-15,0.00286815256487468,7.65798431993805e-06,exponential,1,327,65,0,assessed
Aio,2.02107842701044e-19,0.00018103471252003,1.11640380945551e-15,3.07531250852131e-19,2.8151457057937e-12,1.69874189634436e-10,exponential,1,327,65,0,assessed
Amda,7.20582054972038e-18,1.76022913017532e-05,4.09368327463293e-13,9.02588292946332e-18,9.22135828796609e-10,5.12767501356573e-08,exponential,1,327,65,0,assessed
Ag_q,1.10024047050605e-21,4.10320443181766e-10,2.68141763050946e-12,7.56675155939436e-22,4.52551446506513e-09,1.84410336947523e-07,exponential,1,327,65,8,assessed
Ag_0,1.27160830202069e-17,1.42843948930341e-07,8.90208028791476e-11,1.00049318357166e-17,1.59061793425648e-07,7.00409911697037e-06,exponential,1,327,65,8,assessed
Aw_p,7.72784998687221e-19,0.000190178765639072,4.06346626601752e-15,9.14596166053921e-15,4.80954559503704e-08,4.80913924841044e-06,exponential,1,327,65,8,assessed
Aw_m,8.04126683436254e-19,0.00011943040079984,6.73301502842592e-15,9.14596136656751e-15,7.65865762144089e-08,7.65798431993805e-06,exponential,1,327,65,8,assessed
Aio,2.02107842701044e-19,0.00018103471252003,1.11640380945551e-15,3.07531250852131e-19,2.8151457057937e-12,1.69874189634436e-10,exponential,1,327,65,8,assessed
Amda,7.20582054972038e-18,1.76022913017532e-05,4.09368327463293e-13,9.02588292946332e-18,9.22135828796609e-10,5.12767501356573e-08,exponential,1,327,65,8,assessed
Ag_q,1.10024047050605e-21,4.10320443181766e-10,2.68141763050946e-12,7.56675155939436e-22,4.52551446506513e-09,1.84410336947523e-07,exponential,1,327,65,16,assessed
Ag_0,1.27160830202069e-17,1.42843948930341e-07,8.90208028791476e-11,1.00049318357166e-17,1.59061793425648e-07,7.00409911697037e-06,exponential,1,327,65,16,assessed
Aw_p,7.72785109204667e-19,0.000190178765639072,4.06346684714152e-15,9.14596166053921e-15,4.80954559509515e-08,4.80913924841044e-06,exponential,1,327,65,16,assessed
Aw_m,8.0412611878561e-19,0.00011943040079984,6.73301030056232e-15,9.14596136656751e-15,7.6586576209681e-08,7.65798431993805e-06,exponential,1,327,65,16,assessed
Aio,2.02107842701044e-19,0.00018103471252003,1.11640380945551e-15,3.07531250852131e-19,2.8151457057937e-12,1.69874189634436e-10,exponential,1,327,65,16,assessed
Amda,7.20582054972038e-18,1.76022913017532e-05,4.09368327463293e-13,9.02588292946332e-18,9.22135828796609e-10,5.12767501356573e-08,exponential,1,327,65,16,assessed
Ag_q,3.55092145721264e-13,3.5468279198258e-10,0.00100115414039795,7.8953251049173e-22,1.00115131995723,2.22601801474624e-07,exponential,1,901,9,0,rejected
Ag_0,4.12727656977707e-09,9.83235032016484e-08,0.0419765003827475,1.04470079928324e-17,41.9765000620766,1.06251379847152e-05,exponential,1,901,9,0,rejected
Aw_p,5.75714970873166e-08,6.28856223065825e-05,0.000915495386316473,3.38349700879741e-14,0.915495924341754,5.38039838780357e-05,exponential,1,901,9,0,rejected
Aw_m,6.59337014581736e-08,2.7211625345524e-05,0.00242299754685616,3.38349701052612e-14,2.42299879016841,0.000124340129170503,exponential,1,901,9,0,rejected
Aio,4.97884271561849e-08,0.000178521176239313,0.000278893676397483,2.03944015855722e-19,0.278893676397063,1.14240797731014e-10,exponential,1,901,9,0,rejected
Amda,3.22963088659804e-11,8.75983579975898e-06,3.68686235726804e-06,2.38547231848182e-18,0.00368686262916646,2.72319296016386e-08,exponential,1,901,9,0,rejected
Ag_q,3.55092145721264e-13,3.5468279198258e-10,0.00100115414039795,7.8953251049173e-22,1.00115131995723,2.22601801474624e-07,exponential,1,901,9,8,rejected
Ag_0,4.12727656977707e-09,9.83235032016484e-08,0.0419765003827475,1.04470079928324e-17,41.9765000620766,1.06251379847152e-05,exponential,1,901,9,8,rejected
Aw_p,5.65597175543389e-08,6.28856223065825e-05,0.00089940618347699,3.38349700879741e-14,0.899406721502527,5.38039838780357e-05,exponential,1,901,9,8,rejected
Aw_m,6.49854263786107e-08,2.7211625345524e-05,0.00238814938664809,3.38349701052612e-14,2.38815062996162,0.000124340129170503,exponential,1,901,9,8,rejected
Aio,4.97884271561849e-08,0.000178521176239313,0.000278893676397483,2.03944015855722e-19,0.278893676397063,1.14240797731014e-10,exponential,1,901,9,8,rejected
Amda,3.22963088659804e-11,8.75983579975898e-06,3.68686235726804e-06,2.38547231848182e-18,0.00368686262916646,2.72319296016386e-08,exponential,1,901,9,8,rejected
Ag_q,3.55092145721264e-13,3.5468279198258e-10,0.00100115414039795,7.8953251049173e-22,1.00115131995723,2.22601801474624e-07,exponential,1,901,9,16,rejected
Ag_0,4.12727656977707e-09,9.83235032016484e-08,0.0419765003827475,1.04470079928324e-17,41.9765000620766,1.06251379847152e-05,exponential,1,901,9,16,rejected
Aw_p,5.65597175543389e-08,6.28856223065825e-05,0.00089940618347699,3.38349700879741e-14,0.899406721502527,5.38039838780357e-05,exponential,1,901,9,16,rejected
Aw_m,6.49854263786107e-08,2.7211625345524e-05,0.00238814938664809,3.38349701052612e-14,2.38815062996162,0.000124340129170503,exponential,1,901,9,16,rejected
Aio,4.97884271561849e-08,0.000178521176239313,0.000278893676397483,2.03944015855722e-19,0.278893676397063,1.14240797731014e-10,exponential,1,901,9,16,rejected
Amda,3.22963088659804e-11,8.75983579975898e-06,3.68686235726804e-06,2.38547231848182e-18,0.00368686262916646,2.72319296016386e-08,exponential,1,901,9,16,rejected
Ag_q,1.58006012582376e-16,3.5468279198258e-10,4.45485420082451e-07,7.8953251049173e-22,0.000445486390093199,2.22601801474624e-07,exponential,1,901,13,0,assessed
Ag_0,1.87897012007599e-12,9.83235032016484e-08,1.91100810985393e-05,1.04470079928324e-17,0.0191101871555599,1.06251379847152e-05,exponential,1,901,13,0,assessed
Aw_p,3.22391951140028e-09,6.28856223065825e-05,5.12664006993984e-05,3.38349700879741e-14,0.0512669387384219,5.38039838780357e-05,exponential,1,901,13,0,assessed
Aw_m,3.2338749900869e-09,2.7211625345524e-05,0.000118841669654945,3.38349701052612e-14,0.11884291305187,0.000124340129170503,exponential,1,901,13,0,assessed
Aio,8.45990561656514e-11,0.000178521176239313,4.73888072820245e-07,2.03944015855722e-19,0.000473888073959999,1.14240797731014e-10,exponential,1,901,13,0,assessed
Amda,5.59368345374091e-14,8.75983579975898e-06,6.3856030884675e-09,2.38547231848182e-18,6.38587540703455e-06,2.72319296016386e-08,exponential,1,901,13,0,assessed
Ag_q,1.58006012582376e-16,3.5468279198258e-10,4.45485420082451e-07,7.8953251049173e-22,0.000445486390093199,2.22601801474624e-07,exponential,1,901,13,8,assessed
Ag_0,1.87897012007599e-12,9.83235032016484e-08,1.91100810985393e-05,1.04470079928324e-17,0.0191101871555599,1.06251379847152e-05,exponential,1,901,13,8,assessed
Aw_p,6.81092289466069e-11,6.28856223065825e-05,1.08306519755117e-06,3.38349700879741e-14,0.00108360323737272,5.38039838780357e-05,exponential,1,901,13,8,assessed
Aw_m,9.43753712424193e-11,2.7211625345524e-05,3.4682004490387e-06,3.38349701052612e-14,0.00346944385020295,0.000124340129170503,exponential,1,901,13,8,assessed
Aio,8.45990561656514e-11,0.000178521176239313,4.73888072820245e-07,2.03944015855722e-19,0.000473888073959999,1.14240797731014e-10,exponential,1,901,13,8,assessed
Amda,5.59368345374091e-14,8.75983579975898e-06,6.3856030884675e-09,2.38547231848182e-18,6.38587540703455e-06,2.72319296016386e-08,exponential,1,901,13,8,assessed
Ag_q,1.58006012582376e-16,3.5468279198258e-10,4.45485420082451e-07,7.8953251049173e-22,0.000445486390093199,2.22601801474624e-07,exponential,1,901,13,16,assessed
Ag_0,1.87897012007599e-12,9.83235032016484e-08,1.91100810985393e-05,1.04470079928324e-17,0.0191101871555599,1.06251379847152e-05,exponential,1,901,13,16,assessed
Aw_p,6.81092289466078e-11,6.28856223065825e-05,1.08306519755118e-06,3.38349700879741e-14,0.00108360323737274,5.38039838780357e-05,exponential,1,901,13,16,assessed
Aw_m,9.43753712424251e-11,2.7211625345524e-05,3.46820044903891e-06,3.38349701052612e-14,0.00346944385020317,0.000124340129170503,exponential,1,901,13,16,assessed
Aio,8.45990561656514e-11,0.000178521176239313,4.73888072820245e-07,2.03944015855722e-19,0.000473888073959999,1.14240797731014e-10,exponential,1,901,13,16,assessed
Amda,5.59368345374091e-14,8.75983579975898e-06,6.3856030884675e-09,2.38547231848182e-18,6.38587540703455e-06,2.72319296016386e-08,exponential,1,901,13,16,assessed
Ag_q,1.67543958302321e-20,3.5468279198258e-10,4.72376901528817e-11,7.8953251049173e-22,4.94635749850828e-08,2.22601801474624e-07,exponential,1,901,17,0,assessed
Ag_0,2.12035521515001e-16,9.83235032016484e-08,2.15650901982352e-09,1.04470079928324e-17,2.26276037773788e-06,1.06251379847152e-05,exponential,1,901,17,0,assessed
Aw_p,1.43831406337438e-09,6.28856223065825e-05,2.28719063375449e-05,3.38349700879741e-14,0.0228724443770199,5.38039838780357e-05,exponential,1,901,17,0,assessed
Aw_m,1.43834214589654e-09,2.7211625345524e-05,5.2857634471773e-05,3.38349701052612e-14,0.0528588778711222,0.000124340129170503,exponential,1,901,17,0,assessed
Aio,5.70413253613687e-14,0.000178521176239313,3.195213395015e-10,2.03944015855722e-19,3.19522481907688e-07,1.14240797731014e-10,exponential,1,901,17,0,assessed
Amda,3.06075183434894e-17,8.75983579975898e-06,3.4940744373692e-12,2.38547231848182e-18,3.76639373298671e-09,2.72319296016386e-08,exponential,1,901,17,0,assessed
Ag_q,1.67543958302321e-20,3.5468279198258e-10,4.72376901528817e-11,7.8953251049173e-22,4.94635749850828e-08,2.22601801474624e-07,exponential,1,901,17,8,assessed
Ag_0,2.12035521515001e-16,9.83235032016484e-08,2.15650901982352e-09,1.04470079928324e-17,2.26276037773788e-06,1.06251379847152e-05,exponential,1,901,17,8,assessed
Aw_p,1.92752642510282e-13,6.28856223065825e-05,3.06513055672037e-09,3.38349700879741e-14,3.60317039545198e-06,5.38039838780357e-05,exponential,1,901,17,8,assessed
Aw_m,7.12010322714484e-14,2.7211625345524e-05,2.61656668307614e-09,3.38349701052612e-14,3.85996797468501e-06,0.000124340129170503,exponential,1,901,17,8,assessed
Aio,5.70413253613687e-14,0.000178521176239313,3.195213395015e-10,2.03944015855722e-19,3.19522481907688e-07,1.14240797731014e-10,exponential,1,901,17,8,assessed
Amda,3.06075183434894e-17,8.75983579975898e-06,3.4940744373692e-12,2.38547231848182e-18,3.76639373298671e-09,2.72319296016386e-08,exponential,1,901,17,8,assessed
Ag_q,1.67543958302321e-20,3.5468279198258e-10,4.72376901528817e-11,7.8953251049173e-22,4.94635749850828e-08,2.22601801474624e-07,exponential,1,901,17,16,assessed
Ag_0,2.12035521515001e-16,9.83235032016484e-08,2.15650901982352e-09,1.04470079928324e-17,2.26276037773788e-06,1.06251379847152e-05,exponential,1,901,17,16,assessed
Aw_p,1.9275264250826e-13,6.28856223065825e-05,3.06513055668821e-09,3.38349700879741e-14,3.60317039541983e-06,5.38039838780357e-05,exponential,1,901,17,16,assessed
Aw_m,7.12010322727713e-14,2.7211625345524e-05,2.61656668312476e-09,3.38349701052612e-14,3.85996797473363e-06,0.000124340129170503,exponential,1,901,17,16,assessed
Aio,5.70413253613687e-14,0.000178521176239313,3.195213395015e-10,2.03944015855722e-19,3.19522481907688e-07,1.14240797731014e-10,exponential,1,901,17,16,assessed
Amda,3.06075183434894e-17,8.75983579975898e-06,3.4940744373692e-12,2.38547231848182e-18,3.76639373298671e-09,2.72319296016386e-08,exponential,1,901,17,16,assessed
Ag_q,1.08978222620775e-21,3.5468279198258e-10,3.07255454970389e-12,7.8953251049173e-22,5.2985639016507e-09,2.22601801474624e-07,exponential,1,901,25,0,assessed
Ag_0,1.2623397766497e-17,9.83235032016484e-08,1.28386371065401e-10,1.04470079928324e-17,2.34637749606799e-07,1.06251379847152e-05,exponential,1,901,25,0,assessed
Aw_p,1.49124795008656e-09,6.28856223065825e-05,2.37136549721392e-05,3.38349700879741e-14,0.0237141930116009,5.38039838780357e-05,exponential,1,901,25,0,assessed
Aw_m,1.49124795035823e-09,2.7211625345524e-05,5.48018698413957e-05,3.38349701052612e-14,0.0548031132406735,0.000124340129170503,exponential,1,901,25,0,assessed
Aio,7.73099464125288e-19,0.000178521176239313,4.33057567965452e-15,2.03944015855722e-19,5.4729836569404e-12,1.14240797731014e-10,exponential,1,901,25,0,assessed
Amda,2.56070962662384e-18,8.75983579975898e-06,2.92323929941049e-13,2.38547231848182e-18,5.64643225924065e-10,2.72319296016386e-08,exponential,1,901,25,0,assessed
Ag_q,1.08978222620775e-21,3.5468279198258e-10,3.07255454970389e-12,7.8953251049173e-22,5.2985639016507e-09,2.22601801474624e-07,exponential,1,901,25,8,assessed
Ag_0,1.2623397766497e-17,9.83235032016484e-08,1.28386371065401e-10,1.04470079928324e-17,2.34637749606799e-07,1.06251379847152e-05,exponential,1,901,25,8,assessed
Aw_p,1.46948149011998e-18,6.28856223065825e-05,2.33675272060742e-14,3.38349700879741e-14,5.38063206307562e-07,5.38039838780357e-05,exponential,1,901,25,8,assessed
Aw_m,6.85669531714554e-19,2.7211625345524e-05,2.51976691214933e-14,3.38349701052612e-14,1.24342648937415e-06,0.000124340129170503,exponential,1,901,25,8,assessed
Aio,7.73099464125288e-19,0.000178521176239313,4.33057567965452e-15,2.03944015855722e-19,5.4729836569404e-12,1.14240797731014e-10,exponential,1,901,25,8,assessed
Amda,2.56070962662384e-18,8.75983579975898e-06,2.92323929941049e-13,2.38547231848182e-18,5.64643225924065e-10,2.72319296016386e-08,exponential,1,901,25,8,assessed
Ag_q,1.08978222620775e-21,3.5468279198258e-10,3.07255454970389e-12,7.8953251049173e-22,5.2985639016507e-09,2.22601801474624e-07,exponential,1,901,25,16,assessed
