interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,productCount,zeroProductCount
122,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
122,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
122,boundary,boundary,wave,u*dx(u),0.0263216451359051,1,0,2,0,8.74574409781559e-07,4,0
122,boundary,boundary,wave,v*dy(u),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,u*dx(v),0.0263216451359051,1,0,2,0,8.74574409781559e-07,4,0
122,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,u*dx(eta),0.00607104716256788,1,0,2,0,8.1335807111671e-07,4,0
122,boundary,boundary,wave,v*dy(eta),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
122,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
123,wave,wave,wave,u*dx(u),0.275043453810692,7,1,8,1,1.56278330221915e-15,256,0
123,wave,wave,wave,v*dy(u),0.275043453810692,7,1,8,1,2.02734408503241e-15,256,0
123,wave,wave,wave,w*dz(u),0.275040446886861,7,1,8,1,1.80763645739531e-15,256,0
123,wave,wave,wave,u*dx(v),0.0894888545819459,7,1,8,1,4.44089209850063e-16,256,0
123,wave,wave,wave,v*dy(v),0.0894888545819459,7,1,8,1,4.44089209850063e-16,256,0
123,wave,wave,wave,w*dz(v),0.0894877159054268,7,1,8,1,4.96580159206872e-16,256,0
123,wave,wave,wave,u*dx(w),0.013526296156835,8,1,8,1,5.55111512312578e-16,256,0
123,wave,wave,wave,v*dy(w),0.013526296156835,8,1,8,1,4.44089209850063e-16,256,0
123,wave,wave,wave,w*dz(w),0.013526296621081,8,1,8,1,5.55111512312578e-16,256,0
123,wave,wave,wave,u*dx(eta),0.37327710043585,8,1,8,1,1.99212985740372e-15,256,0
123,wave,wave,wave,v*dy(eta),0.37327710043585,8,1,8,1,1.58887048978723e-15,256,0
123,wave,wave,wave,w*dz(eta),0.37327711324735,8,1,8,1,1.52990332737805e-15,256,0
123,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
123,wave,apv,wave,u*dx(u),0.00905928221874553,8,1,3,0,1.81102956637588e-15,64,0
123,wave,apv,wave,v*dy(u),0.00905928221874553,8,1,3,0,1.59489669887361e-15,64,0
123,wave,apv,wave,w*dz(u),0.00923079702763138,8,1,3,0,2.04651866174659e-15,64,0
123,wave,apv,wave,u*dx(v),0.00292767977982191,8,1,2,0,3.33066907387547e-16,64,0
123,wave,apv,wave,v*dy(v),0.00292767977982194,8,1,2,0,4.84749430281002e-16,64,0
123,wave,apv,wave,w*dz(v),0.00289937468288611,7,1,3,0,3.50177786733885e-16,64,0
123,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
123,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
123,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
123,wave,apv,wave,u*dx(eta),0.00883340655259809,8,1,3,0,1.25426719312218e-15,64,0
123,wave,apv,wave,v*dy(eta),0.00883340655259802,8,1,3,0,1.93002891125296e-15,64,0
123,wave,apv,wave,w*dz(eta),0.00866878390377044,8,1,3,0,1.64285440392572e-15,64,0
123,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
123,apv,wave,wave,u*dx(u),0.0090592825050568,3,0,8,1,1.59639468005894e-15,64,0
123,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
123,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
123,apv,wave,wave,u*dx(v),0.0029276793173218,2,0,8,1,4.77216180554901e-16,64,0
123,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
123,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
123,apv,wave,wave,u*dx(w),0.000300112017478669,3,0,8,1,4.7517015484121e-16,64,0
123,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
123,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
123,apv,wave,wave,u*dx(eta),0.00866878380953384,3,0,8,1,1.85993913635559e-15,64,0
123,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
123,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
123,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
123,wave,boundary,wave,u*dx(u),0.0010607399474762,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,v*dy(u),0.00106073994747611,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,w*dz(u),0.00842872572017741,2,1,1,0,9.95037113600242e-15,32,0
123,wave,boundary,wave,u*dx(v),0.00018915551495913,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,v*dy(v),0.000189155514959142,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,w*dz(v),0.0017154086853435,2,1,1,0,2.44503492748787e-15,32,0
123,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
123,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
123,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
123,wave,boundary,wave,u*dx(eta),0.000807310109024642,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,v*dy(eta),0.000807310109024626,1,1,1,0,2.44249065417534e-15,32,0
123,wave,boundary,wave,w*dz(eta),0.00388464397946633,2,1,1,0,1.99840144432528e-15,32,0
123,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
123,boundary,wave,wave,u*dx(u),0.000178042001093205,1,0,8,1,1.77635683940025e-15,32,0
123,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
123,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
123,boundary,wave,wave,u*dx(v),4.95692978403304e-05,1,0,8,1,1.77635683940025e-15,32,0
123,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
123,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
123,boundary,wave,wave,u*dx(w),0.000251759934444641,1,0,2,1,1.55431223447522e-15,32,0
123,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
123,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
123,boundary,wave,wave,u*dx(eta),0.00125221707825691,1,0,2,1,4.05462199908743e-15,32,0
123,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
123,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
123,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
123,apv,boundary,wave,u*dx(u),0.00110428674332845,-1,0,1,0,2.44249065417534e-15,8,0
123,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,u*dx(v),0.000197945685006022,-1,0,1,0,2.44249065417534e-15,8,0
123,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,u*dx(eta),0.000828220705426967,-1,0,1,0,2.44249065417534e-15,8,0
123,apv,boundary,wave,v*dy(eta),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
123,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
123,boundary,apv,wave,u*dx(u),0.000131872454398641,1,0,-1,0,1.77635683940025e-15,8,0
123,boundary,apv,wave,v*dy(u),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,u*dx(v),1.63479215403621e-05,1,0,-1,0,1.77635683940025e-15,8,0
123,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,u*dx(eta),0.00172617405200071,2,0,3,0,1.55431223447522e-15,8,0
123,boundary,apv,wave,v*dy(eta),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
123,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
123,boundary,boundary,wave,u*dx(u),0.0110229371655372,1,0,1,0,8.82045316674684e-07,4,0
123,boundary,boundary,wave,v*dy(u),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,u*dx(v),0.00228823176092966,2,0,2,0,8.82045316674684e-07,4,0
123,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,u*dx(eta),0.00263912404893429,2,0,1,0,7.9472305447581e-07,4,0
123,boundary,boundary,wave,v*dy(eta),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
123,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
124,wave,wave,wave,u*dx(u),0.199767802946232,7,1,8,1,1.26769493723456e-15,256,0
124,wave,wave,wave,v*dy(u),0,1,1,1,1,0,0,256
124,wave,wave,wave,w*dz(u),0.199765602262565,8,1,7,1,1.07384083678575e-15,256,0
124,wave,wave,wave,u*dx(v),0.199767802946232,8,1,7,1,1.05763528080246e-15,256,0
124,wave,wave,wave,v*dy(v),0,1,1,1,1,0,0,256
124,wave,wave,wave,w*dz(v),0.199765602262565,8,1,7,1,1.2802303367257e-15,256,0
124,wave,wave,wave,u*dx(w),0.01911563978401,8,1,8,1,6.10675444434509e-16,256,0
124,wave,wave,wave,v*dy(w),0,1,1,1,1,0,0,256
124,wave,wave,wave,w*dz(w),0.01911563978401,8,1,8,1,5.44644617305778e-16,256,0
124,wave,wave,wave,u*dx(eta),0.38093123958923,8,1,8,1,1.78423757690858e-15,256,0
124,wave,wave,wave,v*dy(eta),0,1,1,1,1,0,0,256
124,wave,wave,wave,w*dz(eta),0.38093123958923,8,1,8,1,1.76815748102963e-15,256,0
124,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
124,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,64
124,wave,apv,wave,v*dy(u),0,1,1,-1,0,0,0,64
124,wave,apv,wave,w*dz(u),0,1,1,-1,0,0,0,64
124,wave,apv,wave,u*dx(v),0.00654339615154762,8,1,3,0,1.12111746544841e-15,64,0
124,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,64
124,wave,apv,wave,w*dz(v),0.00666697874267472,8,1,3,0,1.27535981233021e-15,64,0
124,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
124,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
124,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
124,wave,apv,wave,u*dx(eta),0.00902711809031581,8,1,3,0,1.57454464297136e-15,64,0
124,wave,apv,wave,v*dy(eta),0,1,1,-1,0,0,0,64
124,wave,apv,wave,w*dz(eta),0.00885927339376731,8,1,3,0,1.44560398292121e-15,64,0
124,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
124,apv,wave,wave,u*dx(u),0.00654339615154757,3,0,8,1,9.667082212609e-16,64,0
124,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
124,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
124,apv,wave,wave,u*dx(v),0.00654339615154763,3,0,8,1,1.14860037450782e-15,64,0
124,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
124,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
124,apv,wave,wave,u*dx(w),0.000423980957393214,3,0,8,1,3.8094692265815e-16,64,0
124,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
124,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
124,apv,wave,wave,u*dx(eta),0.00885927339431565,3,0,8,1,1.66038158741226e-15,64,0
124,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
124,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
124,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
124,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
124,wave,boundary,wave,v*dy(u),0,1,1,1,0,0,0,32
124,wave,boundary,wave,w*dz(u),0,1,1,1,0,0,0,32
124,wave,boundary,wave,u*dx(v),0.000128299913774728,8,1,1,0,1.77635683940025e-15,32,0
124,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
124,wave,boundary,wave,w*dz(v),0.000866797199793478,2,1,1,0,3.15476195245481e-15,32,0
124,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
124,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
124,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
124,wave,boundary,wave,u*dx(eta),0.00018880512721447,1,1,1,0,1.77635683940025e-15,32,0
124,wave,boundary,wave,v*dy(eta),0,1,1,1,0,0,0,32
124,wave,boundary,wave,w*dz(eta),0.00128006828714816,2,1,1,0,1.17973688585324e-15,32,0
124,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
124,boundary,wave,wave,u*dx(u),0.000128299913774707,1,0,8,1,1.77635683940025e-15,32,0
124,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
124,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
124,boundary,wave,wave,u*dx(v),0.000128299913774734,1,0,8,1,1.77635683940025e-15,32,0
124,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
124,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
124,boundary,wave,wave,u*dx(w),0.000342479870496854,1,0,2,1,1.77635683940025e-15,32,0
124,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
124,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
124,boundary,wave,wave,u*dx(eta),0.00128006828550484,1,0,2,1,4.31677086384368e-15,32,0
124,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
124,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
124,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
124,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,u*dx(v),9.43276669441924e-05,-1,0,1,0,1.77635683940025e-15,8,0
124,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,u*dx(eta),0.000198636021312603,-1,0,1,0,1.77635683940025e-15,8,0
124,apv,boundary,wave,v*dy(eta),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
124,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
124,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,v*dy(u),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,u*dx(v),9.43276669441987e-05,1,0,-1,0,1.77635683940025e-15,8,0
124,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,u*dx(eta),0.00175947448952755,2,0,3,0,1.55431223447522e-15,8,0
124,boundary,apv,wave,v*dy(eta),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
124,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
124,boundary,boundary,wave,u*dx(u),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,v*dy(u),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,u*dx(v),0.00398243977660513,1,0,1,0,4.95268866584908e-07,4,0
124,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,u*dx(eta),0.00218155917042183,1,0,2,0,8.10660464756197e-07,4,0
124,boundary,boundary,wave,v*dy(eta),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
124,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
125,wave,wave,wave,u*dx(u),0.128370680562375,7,1,8,1,9.43878362225108e-16,256,0
125,wave,wave,wave,v*dy(u),0.128370680562375,7,1,8,1,8.60357310006716e-16,256,0
125,wave,wave,wave,w*dz(u),0.128369255163518,7,1,8,1,7.65144882908286e-16,256,0
125,wave,wave,wave,u*dx(v),0.246291848168426,7,1,8,1,1.87554089353394e-15,256,0
125,wave,wave,wave,v*dy(v),0.246291848168426,7,1,8,-1,1.72090021195201e-15,256,0
125,wave,wave,wave,w*dz(v),0.246289149904445,7,1,8,1,1.51057209305726e-15,256,0
125,wave,wave,wave,u*dx(w),0.0301618493282558,8,1,8,1,6.85498591557229e-16,256,0
125,wave,wave,wave,v*dy(w),0.0301618493282558,8,1,8,1,7.22456586052851e-16,256,0
125,wave,wave,wave,w*dz(w),0.0301618503634629,8,1,8,1,6.08630260941342e-16,256,0
125,wave,wave,wave,u*dx(eta),0.385762663848523,8,1,8,1,1.88995306603008e-15,256,0
125,wave,wave,wave,v*dy(eta),0.385762663848523,8,1,8,1,1.64677008075964e-15,256,0
125,wave,wave,wave,w*dz(eta),0.385762677088547,8,1,8,1,2.59295743058567e-15,256,0
125,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
125,wave,apv,wave,u*dx(u),0.00418843527143885,8,1,3,0,7.3598244789233e-16,64,0
125,wave,apv,wave,v*dy(u),0.00418843527143896,8,1,3,0,8.33826008447497e-16,64,0
125,wave,apv,wave,w*dz(u),0.00426740803983936,8,1,3,0,6.15723683632247e-16,64,0
125,wave,apv,wave,u*dx(v),0.00810349902218069,8,1,3,0,1.46825306804945e-15,64,0
125,wave,apv,wave,v*dy(v),0.00810349902218091,8,1,3,0,1.66292073370787e-15,64,0
125,wave,apv,wave,w*dz(v),0.00825686087762437,8,1,3,0,1.22962921359347e-15,64,0
125,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
125,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
125,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
125,wave,apv,wave,u*dx(eta),0.00914973711584394,8,1,3,0,1.59316962349103e-15,64,0
125,wave,apv,wave,v*dy(eta),0.00914973711584398,8,1,3,0,1.58195879362655e-15,64,0
125,wave,apv,wave,w*dz(eta),0.00897987055670478,8,1,3,0,2.42485645068601e-15,64,0
125,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
125,apv,wave,wave,u*dx(u),0.00418843542081886,3,0,8,1,6.02719354422414e-16,64,0
125,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
125,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
125,apv,wave,wave,u*dx(v),0.0081034992820216,3,0,8,1,1.19947848346849e-15,64,0
125,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
125,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
125,apv,wave,wave,u*dx(w),0.000668618211524268,3,0,8,1,1.0480324789834e-15,64,0
125,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
125,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
125,apv,wave,wave,u*dx(eta),0.00897987049287786,3,0,8,1,1.6865215343471e-15,64,0
125,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
125,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
125,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
125,wave,boundary,wave,u*dx(u),0.000485842830264375,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,v*dy(u),0.000485842830264389,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,w*dz(u),0.00385516748709306,2,1,1,0,4.69117565126176e-15,32,0
125,wave,boundary,wave,u*dx(v),0.000959957396749857,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,v*dy(v),0.000959957396749887,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,w*dz(v),0.00758759643730113,2,1,1,0,9.13699271950764e-15,32,0
125,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
125,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
125,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
125,wave,boundary,wave,u*dx(eta),0.000832799094568248,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,v*dy(eta),0.000832799094568235,1,1,1,0,2.44249065417534e-15,32,0
125,wave,boundary,wave,w*dz(eta),0.00400982354046073,2,1,1,0,1.99840144432528e-15,32,0
125,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
125,boundary,wave,wave,u*dx(u),8.1933312094089e-05,1,0,8,-1,1.77635683940025e-15,32,0
125,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
125,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
125,boundary,wave,wave,u*dx(v),0.000158938288711967,1,0,8,1,1.77635683940025e-15,32,0
125,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
125,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
125,boundary,wave,wave,u*dx(w),0.000492357657811359,1,0,2,1,1.55431223447522e-15,32,0
125,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
125,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
125,boundary,wave,wave,u*dx(eta),0.00129199829989129,1,0,2,1,4.41382897099609e-15,32,0
125,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
125,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
125,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
125,apv,boundary,wave,u*dx(u),0.000505749879680614,-1,0,1,0,2.44249065417534e-15,8,0
125,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,u*dx(v),0.000999156826262398,-1,0,1,0,2.44249065417534e-15,8,0
125,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,u*dx(eta),0.000854382185237713,-1,0,1,0,2.44249065417534e-15,8,0
125,apv,boundary,wave,v*dy(eta),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
125,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
125,boundary,apv,wave,u*dx(u),6.11653389521527e-05,1,0,-1,0,1.77635683940025e-15,8,0
125,boundary,apv,wave,v*dy(u),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,u*dx(v),0.000121648791129641,1,0,-1,0,1.77635683940025e-15,8,0
125,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,u*dx(eta),0.00178064619283456,2,0,3,0,1.55431223447522e-15,8,0
125,boundary,apv,wave,v*dy(eta),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
125,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
125,boundary,boundary,wave,u*dx(u),0.00503495903409963,1,0,1,0,8.82045316674684e-07,4,0
125,boundary,boundary,wave,v*dy(u),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,u*dx(v),0.0099025210461337,1,0,1,0,8.82045316674684e-07,4,0
125,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,u*dx(eta),0.00271356247211446,2,0,1,0,7.9472305447581e-07,4,0
125,boundary,boundary,wave,v*dy(eta),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
125,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
126,wave,wave,wave,u*dx(u),0.274685186172571,7,1,8,1,1.42787156578221e-15,256,0
126,wave,wave,wave,v*dy(u),0.274685186172571,7,1,8,1,1.89342863259345e-15,256,0
126,wave,wave,wave,w*dz(u),0.274682166558859,7,1,8,1,1.43173565711094e-15,256,0
126,wave,wave,wave,u*dx(v),0.0466625331034635,7,1,8,1,4.44089209850063e-16,256,0
126,wave,wave,wave,v*dy(v),0.0466625331034635,7,1,8,1,3.33066907387547e-16,256,0
